"","Fecha","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","Recuperados","Activos","Hospitalizados.Activos","Ambulatorios.Activos","Decesos.Activos","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas","Casos.diarios","Confirmados.diarios","Hospitalizados.diarios","Decesos.diarios","Casos.media.7d","Decesos.media.7d","Hospitalizados.media.7d","Resultados.diarios","Resultados.media.7d","Ambulatorios.Activos.7d","Sospechosos.7d","Sospechosos.diarios","Sospechosos.diarios.7d","Hospitalizados.Activos.7d","Incidencia","Letalidad","Mortalidad","Positividad.diaria","Positividad","Analizados.diarios","Analizados.media.7d"
"444",2021-07-19,174254,148941,66019,82922,5725,83994,45119,38875,6890,2925,3965,70451,13543,28410,15572,524,75194,1916,109,1801,6,19412,4424,57180,0,6323,382,1,0,1001,132,36,7,28,3,8,1,5,0,1802,6,17765,73,48815,2138,15612,4673,204,203,17,2,278.4,5.3,23.6,393,596.1,1734.7,5913.6,-133,25.1,110.7,2731.74,8.2,22408.36,51.65,44.33,261,634
"445",2021-07-20,175200,149624,66364,83260,5936,84391,45339,39052,6898,2928,3970,70824,13567,28468,15598,524,75475,2022,115,1903,4,19565,4428,57344,0,6401,382,1,0,1003,132,36,7,28,3,8,1,5,0,1827,6,17885,73,49026,2143,15653,4676,397,345,24,8,301.4,5.6,24.4,683,632.7,1797.9,5936.6,211,23,112.9,2744.65,8.2,22434.38,50.51,44.35,946,674.9
"446",2021-07-21,176075,150365,66702,83663,6041,84758,45536,39222,6904,2930,3974,71162,13596,28533,15628,524,75701,2156,117,2036,3,19704,4433,57537,0,6426,382,1,0,1013,132,36,7,28,3,8,1,5,0,1842,6,18019,73,49213,2143,15684,4682,367,338,29,6,306.4,5.1,25,741,651.4,1859.3,5943.4,105,6.9,114.7,2756.59,8.1,22453.89,45.61,44.36,875,679.7
"447",2021-07-22,177018,151136,67080,84056,6178,85171,45756,39415,6916,2935,3981,71543,13628,28601,15663,526,75915,2346,122,2218,6,19875,4441,57732,0,6470,385,1,0,1016,132,36,7,28,3,8,1,5,0,1865,6,18149,74,49434,2149,15723,4687,413,378,32,12,327.1,5.6,25.7,771,679.4,1940.3,5956.6,137,13.1,116.9,2770.02,8.1,22492.92,49.03,44.38,943,716.4
"448",2021-07-23,178053,152006,67429,84577,6323,85538,45948,39590,6921,2937,3984,71873,13665,28673,15705,527,76228,2397,134,2255,8,20025,4444,57939,0,6476,385,1,0,1019,132,37,7,28,3,8,1,5,0,1886,6,18277,74,49621,2154,15754,4687,367,349,37,5,332,5.6,26.3,870,691.3,2007.3,6000,145,43.4,119.6,2781.95,8.1,22509.18,40.11,44.36,1035,759.3
"449",2021-07-24,178961,152886,67772,85114,6335,85897,46145,39752,6935,2942,3993,72210,13687,28720,15730,527,76553,2421,130,2279,12,20188,4455,58120,0,6489,385,1,0,1021,132,37,7,28,3,8,1,5,0,1915,6,18405,74,49782,2162,15795,4693,359,343,22,14,325.7,6.7,26.3,880,679.4,2057.4,6056.6,12,56.6,121.9,2793.63,8.1,22554.72,38.98,44.33,908,758.3
"450",2021-07-25,179417,153419,67951,85468,6241,86093,46240,39853,6941,2945,3996,72389,13704,28746,15747,527,76824,2342,122,2206,14,20296,4461,58208,0,6489,385,1,0,1021,132,37,7,28,3,8,1,5,0,1929,6,18459,74,49888,2166,15817,4695,196,179,17,6,329,7.6,25.4,533,695.9,2099.7,6111.3,-94,54.7,121.3,2800,8.1,22574.23,33.58,44.29,456,774.9
"451",2021-07-26,179838,153732,68083,85649,6347,86227,46310,39917,6953,2950,4003,72490,13737,28815,15782,527,77151,2136,126,1997,13,20379,4473,58258,0,6490,385,1,0,1021,132,37,7,28,3,8,1,5,0,1938,6,18493,75,49961,2171,15835,4701,134,132,33,12,319,9,27.7,313,684.4,2127.7,6200.1,106,88.9,123.7,2804.36,8.1,22613.26,42.17,44.29,421,797.7
"452",2021-07-27,180946,154935,68578,86357,6255,86720,46557,40163,6965,2957,4008,72951,13769,28897,15828,528,77413,2357,137,2205,15,20542,4479,58525,0,6541,385,1,0,1032,132,38,7,28,3,8,1,5,0,1978,6,18651,75,50210,2178,15881,4706,493,495,32,12,332.7,9.6,28.9,1203,758.7,2170.9,6245.7,-92,45.6,126.9,2820.4,8,22652.28,41.15,44.26,1108,820.9
"453",2021-07-28,182151,156087,69012,87075,6265,87197,46809,40388,6987,2964,4023,73380,13817,28989,15881,529,77693,2534,152,2365,17,20755,4491,58756,0,6564,385,1,0,1041,132,38,7,29,3,8,1,5,0,1998,6,18822,76,50454,2191,15923,4714,477,434,48,22,348.4,11.9,31.6,1152,817.4,2217.9,6277.7,10,32,131.9,2835.91,8,22723.84,37.67,44.21,1205,868
"454",2021-07-29,183181,157108,69464,87644,6225,87698,47087,40611,6996,2970,4026,73830,13868,29110,15939,533,78057,2663,175,2470,18,20924,4499,59045,0,6606,385,1,0,1042,132,38,7,29,3,8,1,5,0,2028,6,18957,76,50748,2196,15965,4718,501,452,51,9,361,11.4,34.3,1021,853.1,2253.9,6284.4,-40,6.7,139.4,2852.2,8,22753.11,44.27,44.21,1030,880.4
"455",2021-07-30,184360,158344,69944,88400,6142,88204,47359,40845,7006,2972,4034,74297,13907,29194,15983,533,78383,2828,189,2626,13,21164,4506,59289,0,6621,386,1,0,1049,132,38,7,29,3,8,1,5,0,2066,6,19121,76,51007,2200,16010,4724,506,480,39,10,380.9,12.1,34.6,1236,905.4,2306.9,6258.6,-83,-25.9,147.3,2868.66,7.9,22785.63,38.83,44.17,1179,901
"456",2021-07-31,185492,159573,70375,89198,6002,88678,47599,41079,7027,2980,4047,74728,13950,29284,16030,537,78768,2899,187,2696,16,21384,4520,59525,0,6639,386,1,0,1049,136,38,7,29,3,8,1,5,0,2092,6,19272,77,51246,2210,16068,4734,474,431,43,21,397.3,13.1,37.6,1229,955.3,2366.4,6211,-140,-47.6,155.4,2884.08,7.9,22853.93,35.07,44.1,1132,933
"457",2021-08-01,185808,159908,70492,89416,5980,88799,47664,41135,7034,2984,4050,74821,13978,29329,16058,538,79068,2715,182,2515,18,21432,4527,59592,0,6643,386,1,0,1051,136,38,7,29,3,8,1,5,0,2102,6,19311,77,51307,2213,16079,4738,121,117,28,7,386.6,13.3,39.1,335,927,2410.6,6173.7,-22,-37.3,164,2888.01,7.9,22876.69,34.93,44.08,316,913
"458",2021-08-02,186206,160219,70681,89538,6044,89011,47773,41238,7039,2989,4050,75015,13996,29370,16077,538,79368,2618,164,2440,14,21584,4532,59651,0,6644,386,1,0,1051,136,38,7,29,3,8,1,5,0,2113,6,19390,77,51405,2215,16103,4741,212,189,18,5,397.7,12.3,37,311,926.7,2473.9,6130.4,64,-43.3,169.4,2894.91,7.9,22892.96,60.77,44.12,398,909.7
"459",2021-08-03,187269,161503,71226,90277,5808,89571,48053,41518,7070,2998,4072,75513,14058,29489,16147,539,79713,2814,180,2608,26,21786,4552,59998,0,6650,386,1,0,1056,137,38,7,29,3,8,1,5,0,2145,7,19555,78,51699,2232,16172,4753,560,545,62,31,407.3,15,41.3,1284,938.3,2531.4,6066.6,-236,-63.9,175.6,2913.12,7.9,22993.78,42.45,44.1,1063,903.3
"460",2021-08-04,188407,162410,71653,90757,6016,90021,48289,41732,7084,3007,4077,75926,14095,29556,16185,539,80009,2958,190,2738,30,22040,4561,60184,0,6651,388,1,0,1064,138,38,7,30,3,8,1,5,0,2172,7,19704,78,51939,2239,16206,4760,450,427,37,14,403.4,13.9,39.7,907,903.3,2584.7,6031,208,-35.6,181,2927.75,7.9,23039.31,47.08,44.12,1138,893.7
"461",2021-08-05,189541,163477,72086,91391,6061,90476,48529,41947,7103,3017,4086,76335,14141,29667,16240,539,80386,3013,187,2800,26,22300,4577,60376,0,6654,388,1,0,1064,138,38,7,30,3,8,1,5,0,2183,7,19890,78,52158,2249,16245,4769,455,433,46,19,396.9,15.3,39,1067,909.9,2631.9,6007.6,45,-23.4,182.7,2942.55,7.9,23101.1,40.58,44.1,1134,908.6
"462",2021-08-06,190657,164678,72566,92112,5947,90996,48801,42195,7115,3023,4092,76794,14202,29777,16304,540,80775,3132,211,2895,26,22539,4587,60654,0,6656,389,1,0,1065,138,38,7,30,3,8,1,5,0,2210,7,20046,78,52447,2255,16293,4775,520,480,61,12,398.9,15.6,42.1,1201,904.9,2670.3,5979.7,-114,-27.9,185.9,2959.46,7.8,23140.13,39.97,44.07,1116,899.6
"463",2021-08-07,191539,165564,72928,92636,5913,91388,49013,42375,7122,3027,4095,77153,14235,29857,16350,542,81242,3045,204,2820,21,22724,4592,60852,0,6665,389,1,0,1065,138,38,7,30,3,8,1,5,0,2232,7,20174,79,52657,2257,16325,4779,392,362,33,7,387.1,13.6,40.7,886,855.9,2688,5967,-34,-12.7,188.3,2972.21,7.8,23162.9,40.86,44.05,882,863.9
"464",2021-08-08,192038,166210,73217,92993,5744,91699,49188,42511,7127,3028,4099,77437,14262,29911,16378,542,81671,2918,191,2710,17,22909,4597,60965,0,6668,389,1,0,1074,138,38,7,31,3,8,1,5,0,2257,7,20276,79,52816,2258,16350,4783,311,289,27,5,414.3,13.3,40.6,646,900.3,2715.9,5933.3,-169,-33.7,189.6,2982.33,7.8,23179.16,44.74,44.05,499,890
"465",2021-08-09,192363,166555,73397,93158,5717,91886,49292,42594,7134,3032,4102,77600,14286,29948,16407,542,82086,2682,177,2489,16,23001,4604,61055,0,6673,389,1,0,1074,138,38,7,31,3,8,1,5,0,2265,7,20326,79,52922,2262,16373,4786,187,180,24,7,410.7,13.6,41.4,345,905.1,2722.9,5886.6,-27,-46.7,191.4,2988.41,7.8,23201.92,52.17,44.07,325,879.6
"466",2021-08-10,193382,167376,73751,93625,5871,92284,49487,42797,7162,3038,4124,77959,14325,30027,16447,543,82423,2719,161,2538,20,23207,4631,61241,0,6679,389,1,0,1074,138,38,7,31,3,8,1,5,0,2292,7,20445,79,53132,2278,16415,4798,398,354,39,28,387.6,13.1,38.1,821,839,2712.9,5895.6,154,9,188.7,3001.35,7.8,23292.99,43.12,44.06,1019,873.3
"467",2021-08-11,194508,168276,74152,94124,6052,92730,49720,43010,7192,3051,4141,78363,14367,30127,16493,544,82778,2778,159,2601,18,23443,4658,61441,0,6687,389,1,0,1076,138,38,7,31,3,8,1,5,0,2326,8,20570,80,53366,2289,16468,4815,446,401,42,30,387,15.4,38.9,900,838,2693.3,5900.7,181,5.1,184.3,3015.86,7.8,23390.56,44.56,44.07,1126,871.6
"468",2021-08-12,195734,169274,74559,94715,6240,93176,49966,43210,7211,3061,4150,78754,14422,30245,16556,546,83130,2861,162,2673,26,23675,4672,61652,0,6688,389,1,0,1078,138,38,7,31,3,8,1,5,0,2356,8,20707,81,53590,2294,16523,4828,446,407,55,19,385.7,15.4,40.1,998,828.1,2675.1,5926.3,188,25.6,180.7,3030.37,7.7,23452.35,40.78,44.05,1226,884.7
"469",2021-08-13,196774,170214,74973,95241,6304,93625,50201,43424,7230,3073,4157,79171,14454,30325,16598,548,83460,2964,165,2770,29,23860,4683,61910,0,6690,389,1,0,1080,143,39,7,31,3,8,1,6,0,2390,8,20853,81,53822,2302,16560,4839,449,414,32,19,375.6,16.4,36,940,790.9,2657.3,5977.3,64,51,174.1,3044.97,7.7,23514.15,44.04,44.05,1040,873.9
"470",2021-08-14,197852,171169,75388,95781,6394,94073,50457,43616,7243,3082,4161,79568,14505,30442,16653,549,83848,3008,175,2807,26,24134,4694,62065,0,6701,389,1,0,1088,144,39,7,31,3,8,1,6,0,2419,8,20985,81,54067,2307,16602,4847,448,415,51,13,383.6,17.3,38.6,955,800.7,2655.4,6046,90,68.7,170,3059.54,7.7,23556.43,43.46,44.04,1078,901.9
"471",2021-08-15,198296,171898,75734,96164,6103,94425,50640,43785,7252,3087,4165,79884,14541,30506,16690,551,84318,2878,168,2687,23,24263,4703,62245,0,6730,389,1,0,1102,144,39,7,31,3,8,1,6,0,2444,8,21109,81,54235,2311,16637,4852,352,346,36,9,389.4,17.9,39.9,729,812.6,2652.1,6097.3,-291,51.3,166.7,3070.99,7.7,23585.7,47.46,44.06,444,894
"472",2021-08-16,198581,172363,76010,96353,5917,94707,50801,43906,7263,3091,4172,80116,14591,30593,16742,552,84712,2753,176,2556,21,24333,4714,62430,0,6748,389,1,0,1111,144,39,7,31,3,8,1,6,0,2463,8,21192,82,54386,2312,16666,4861,282,276,50,11,403,18.4,43.6,465,829.7,2661.7,6125.9,-186,28.6,166.6,3080.16,7.7,23621.47,59.35,44.1,285,888.3
"473",2021-08-17,199309,173059,76325,96734,5890,95081,51016,44065,7275,3095,4180,80459,14622,30663,16775,554,85056,2770,176,2574,20,24413,4723,62654,0,6818,389,1,0,1111,144,39,7,31,3,8,1,6,0,2490,8,21289,82,54589,2317,16713,4868,374,315,31,12,399.6,16.1,42.4,696,811.9,2666.9,6128.6,-27,2.7,168.7,3092.32,7.7,23660.5,45.26,44.1,728,846.7
"474",2021-08-18,200843,174316,76949,97367,6094,95778,51404,44374,7298,3104,4194,81094,14684,30795,16841,556,85501,2998,194,2785,19,24852,4740,62827,0,6901,389,1,0,1113,145,39,7,31,3,8,1,6,0,2542,9,21504,82,54936,2330,16796,4877,697,624,62,23,435.4,15.1,45.3,1257,862.9,2693.1,6134.6,204,6,173.7,3114.99,7.6,23735.3,49.64,44.14,1534,905
"475",2021-08-19,202132,175531,77440,98091,6060,96371,51721,44650,7314,3110,4204,81642,14729,30885,16897,562,86062,3014,190,2805,19,25085,4753,63079,0,7004,389,1,0,1117,146,40,7,31,3,8,1,6,0,2591,9,21680,83,55241,2337,16859,4885,593,491,45,16,456.4,14.7,43.9,1215,893.9,2712,6108.9,-34,-25.7,177.7,3134.28,7.6,23787.34,40.41,44.12,1289,914
"476",2021-08-20,203282,176595,77858,98737,6083,96845,51986,44859,7335,3122,4213,82067,14778,30983,16949,563,86496,3037,193,2821,23,25309,4767,63263,0,7067,389,1,0,1120,149,40,7,31,3,8,1,6,0,2620,9,21806,84,55498,2342,16921,4900,474,418,49,21,460,15,46.3,1064,911.6,2719.3,6077.3,23,-31.6,181.7,3149.69,7.6,23855.64,39.29,44.09,1150,929.7
"477",2021-08-21,204256,177510,78217,99293,6113,97233,52207,45026,7355,3129,4226,82404,14829,31084,17009,564,86880,3026,200,2798,28,25471,4782,63475,0,7076,389,1,0,1124,151,41,7,31,3,8,1,6,0,2663,9,21912,85,55695,2351,16963,4910,388,359,51,20,451.4,16,46.3,915,905.9,2718,6037.1,30,-40.1,185.3,3162.31,7.6,23920.68,39.23,44.06,974,914.9
"478",2021-08-22,204596,177873,78370,99503,6086,97389,52286,45103,7365,3136,4229,82535,14854,31133,17034,564,87277,2776,189,2558,29,25549,4792,63553,0,7076,389,1,0,1124,151,41,7,31,3,8,1,6,0,2674,9,21949,85,55782,2353,16984,4918,156,153,25,10,423.4,16.1,44.7,363,853.6,2699.6,6034.7,-27,-2.4,188.3,3167.38,7.6,23953.21,42.15,44.06,340,900
"479",2021-08-23,204950,178310,78543,99767,6001,97564,52383,45181,7378,3144,4234,82669,14895,31192,17077,566,87703,2510,182,2301,27,25635,4803,63627,0,7085,389,1,0,1129,151,41,7,31,3,9,2,6,0,2687,9,21980,87,55873,2358,17024,4924,175,173,41,13,408.1,16.4,43.4,437,849.6,2663.1,6046.7,-85,12,189.1,3173.08,7.6,23995.49,39.59,44.05,354,909.9
"480",2021-08-24,206281,179517,78993,100524,6052,98087,52643,45444,7398,3153,4245,83160,14927,31272,17112,568,88146,2567,174,2369,24,25818,4814,63878,0,7173,389,1,0,1129,152,41,7,32,3,9,2,6,0,2740,9,22113,88,56161,2369,17073,4932,523,450,32,20,429.4,17.6,43.6,1207,922.6,2633.9,6069.9,51,23.1,188.9,3190.09,7.5,24060.53,37.28,44,1331,996
"481",2021-08-25,207723,180698,79471,101227,6247,98634,52963,45671,7419,3162,4257,83664,14970,31363,17158,568,88535,2705,184,2496,25,26053,4828,64090,0,7267,389,1,0,1135,153,41,7,32,3,9,2,6,0,2782,10,22250,90,56457,2374,17145,4945,547,478,43,21,408,17.3,40.9,1181,911.7,2592.6,6091.7,195,21.9,187.4,3207.88,7.5,24128.83,40.47,43.98,1442,982.9
"482",2021-08-26,209149,182020,80045,101975,6276,99283,53306,45977,7434,3170,4264,84251,15032,31462,17220,569,88905,2974,195,2749,30,26318,4840,64373,0,7358,389,1,0,1145,154,41,7,32,3,9,2,6,0,2826,11,22413,91,56817,2378,17227,4954,649,574,62,15,416,17.1,43.3,1322,927,2584.6,6122.6,29,30.9,188.1,3228.98,7.5,24177.61,43.42,43.98,1426,1002.4
"483",2021-08-27,210277,183087,80426,102661,6301,99700,53539,46161,7464,3182,4282,84619,15081,31557,17272,569,89363,2906,199,2674,33,26467,4869,64590,0,7405,389,1,0,1148,154,42,7,32,3,9,2,6,0,2859,11,22512,93,57027,2386,17302,4974,417,381,49,30,407.9,18.4,43.3,1067,927.4,2563.6,6153.7,25,31.1,189,3242.55,7.5,24275.18,35.71,43.93,1128,999.3
"484",2021-08-28,211410,184262,80849,103413,6244,100138,53767,46371,7477,3187,4290,84998,15140,31650,17346,570,89826,2869,212,2623,34,26689,4881,64789,0,7421,389,1,0,1149,154,42,7,32,3,9,2,6,0,2892,11,22621,94,57251,2391,17374,4981,438,423,59,13,415,17.4,44.4,1175,964.6,2538.6,6172.4,-57,18.7,190.7,3256.79,7.5,24317.46,36,43.88,1133,1022
"485",2021-08-29,211758,184698,81033,103665,6155,100322,53864,46458,7514,3201,4313,85155,15167,31703,17373,570,90228,2609,202,2378,29,26786,4888,64863,0,7430,389,1,0,1153,154,42,7,32,3,9,2,6,0,2903,11,22657,95,57363,2412,17399,4996,184,184,27,37,419,21.3,44.7,436,975,2512.9,6182.3,-89,9.9,192.6,3262.77,7.5,24437.8,42.2,43.87,348,1023.1
"486",2021-08-30,212038,185198,81194,104004,5933,100485,53953,46532,7530,3209,4321,85296,15189,31747,17396,570,90548,2439,186,2221,32,26844,4904,64968,0,7430,389,1,0,1153,154,42,7,32,3,9,2,6,0,2914,11,22698,95,57442,2418,17431,5006,163,161,22,16,417.3,21.7,42,500,984,2501.4,6172.6,-222,-9.7,193.1,3268.08,7.5,24489.84,32.2,43.84,280,1012.6
"487",2021-08-31,212817,185834,81445,104389,6055,100757,54098,46659,7548,3217,4331,85536,15221,31832,17428,570,90889,2359,193,2127,39,26915,4918,65154,0,7444,389,1,0,1153,154,42,7,33,3,9,2,6,0,2939,11,22758,95,57604,2425,17456,5017,272,251,32,18,381.4,21.4,42,636,902.4,2466.9,6173,122,0.4,195.9,3276.92,7.5,24548.38,39.47,43.83,779,933.7
"488",2021-09-01,213923,186683,81773,104910,6269,101128,54302,46826,7584,3231,4353,85879,15249,31900,17467,570,91219,2358,181,2144,33,27074,4937,65320,0,7485,394,1,0,1158,154,42,7,33,3,9,2,6,0,2965,11,22839,95,57815,2441,17509,5037,371,328,28,36,356.3,23.6,39.9,849,855,2416.6,6176.1,214,3.1,195.4,3288.99,7.5,24665.46,38.63,43.8,1106,885.7
"489",2021-09-02,214962,187686,82148,105538,6238,101570,54555,47015,7610,3249,4361,86276,15294,31983,17516,573,91583,2403,177,2200,26,27283,4949,65477,0,7559,394,1,0,1160,156,42,7,33,3,9,2,6,0,2996,11,22942,95,58058,2454,17574,5050,442,375,45,26,326.7,25.1,37.4,1003,809.4,2338.1,6170.7,-31,-5.4,192.9,3303.36,7.5,24750.02,37.39,43.77,1039,830.4
"490",2021-09-03,216008,188664,82481,106183,6238,101970,54786,47184,7630,3260,4370,86646,15324,32058,17547,574,92032,2334,165,2143,26,27462,4961,65629,0,7624,394,1,0,1164,156,42,7,33,3,9,2,6,0,3024,11,23045,96,58285,2460,17616,5063,400,333,30,20,324.3,23.7,34.7,978,796.7,2262.3,6161.7,0,-9,188,3316.37,7.5,24815.07,34.05,43.72,1046,818.7
"491",2021-09-04,217098,189686,82946,106740,6247,102493,55063,47430,7655,3267,4388,87118,15375,32149,17601,577,92429,2434,167,2242,25,27645,4973,65887,0,7700,394,1,0,1169,156,43,7,33,3,9,2,6,0,3072,11,23160,96,58561,2471,17700,5077,523,465,51,25,336.4,25.4,33.6,1022,774.9,2207.9,6162.1,9,0.4,181.6,3333.38,7.5,24896.37,45.5,43.73,1090,812.6
"492",2021-09-05,217404,190106,83081,107025,6129,102633,55131,47502,7670,3272,4398,87229,15404,32204,17633,577,92748,2233,165,2050,18,27715,4981,65950,0,7702,394,1,0,1174,161,43,7,33,3,9,2,6,0,3077,11,23194,97,58632,2474,17730,5088,140,135,29,15,330.1,22.3,33.9,420,772.6,2161,6158.4,-118,-3.7,176.3,3337.94,7.5,24945.16,32.14,43.7,306,806.6
"493",2021-09-06,217640,190540,83229,107311,5931,102781,55212,47569,7680,3274,4406,87341,15440,32259,17672,577,93076,2044,156,1869,19,27759,4990,66047,0,7709,394,1,0,1174,161,43,7,33,3,9,2,6,0,3086,11,23225,97,58706,2476,17764,5096,148,148,36,10,328,21.4,35.9,434,763.1,2110.7,6158.1,-198,-0.3,172,3342.75,7.5,24977.68,34.1,43.68,236,800.3
"494",2021-09-07,218440,191201,83491,107710,6040,103058,55365,47693,7714,3291,4423,87579,15479,32342,17730,581,93346,2024,155,1843,26,27874,5002,66204,0,7713,406,1,0,1175,161,43,7,33,3,9,2,6,0,3105,11,23287,99,58857,2490,17809,5114,277,262,39,34,328.7,23.7,36.9,661,766.7,2070.1,6156,109,-2.1,166.6,3351.76,7.5,25088.26,39.64,43.67,800,803.3
"495",2021-09-08,219402,191988,83763,108225,6164,103381,55533,47848,7746,3301,4445,87875,15506,32441,17769,585,93663,1994,141,1831,22,27986,5017,66384,0,7739,415,1,0,1180,161,43,7,33,3,9,2,6,0,3136,11,23359,99,59021,2507,17865,5129,323,272,27,32,321.9,23.1,36.7,787,757.9,2025.4,6141,124,-15,160.9,3362.26,7.5,25192.33,34.56,43.63,962,782.7
"496",2021-09-09,220270,192722,84021,108701,6251,103684,55693,47991,7768,3315,4453,88146,15538,32498,17808,590,93933,2008,141,1842,25,28108,5031,66539,0,7764,415,1,0,1181,161,43,7,33,3,9,2,6,0,3158,11,23441,100,59179,2518,17906,5139,303,258,32,22,302,22.6,34.9,734,719.4,1974.3,6142.9,87,1.9,155.7,3372.12,7.5,25263.88,35.15,43.6,868,758.3
"497",2021-09-10,221164,193620,84334,109286,6218,104026,55877,48149,7784,3322,4462,88450,15576,32577,17849,593,94235,2033,154,1853,26,28243,5043,66710,0,7797,415,1,0,1184,161,43,7,33,3,9,2,6,0,3182,12,23527,100,59354,2524,17963,5148,342,313,38,16,293.7,22,36,898,708,1932.9,6140,-33,-2.9,154.1,3383.24,7.5,25315.92,34.86,43.56,894,736.6
"498",2021-09-11,221907,194340,84612,109728,6211,104334,56052,48282,7800,3330,4470,88725,15609,32636,17886,596,94569,1985,146,1819,20,28375,5052,66853,0,7825,415,1,0,1189,161,43,7,33,3,9,2,6,0,3200,11,23595,100,59527,2532,18012,5157,308,278,33,16,263,20.7,33.4,720,664.9,1872.4,6134.9,-7,-5.1,151.1,3393.26,7.5,25367.96,38.61,43.54,743,687
"499",2021-09-12,222157,194675,84725,109950,6123,104450,56109,48341,7811,3337,4474,88826,15624,32672,17903,598,94887,1770,127,1625,18,28403,5059,66939,0,7825,415,1,0,1191,161,43,7,33,3,9,2,6,0,3207,11,23630,101,59582,2535,18031,5164,116,113,15,11,259.6,20.1,31.4,335,652.7,1811.7,6134,-88,-0.9,145.7,3397.03,7.5,25403.73,33.73,43.52,250,679
"500",2021-09-13,222363,194993,84825,110168,6010,104551,56159,48392,7816,3338,4478,88901,15650,32719,17929,599,95149,1600,126,1460,14,28459,5064,66982,0,7827,415,1,0,1191,161,43,7,33,3,9,2,6,0,3213,11,23650,101,59635,2538,18053,5166,101,100,26,5,252.9,19.4,30,318,636.1,1753.3,6145.3,-113,11.3,141.4,3400.31,7.5,25419.99,31.45,43.5,206,674.7
"501",2021-09-14,223173,195603,85112,110491,6165,104883,56329,48554,7831,3340,4491,89209,15674,32778,17959,600,95426,1639,117,1509,13,28581,5075,67137,0,7881,415,1,0,1192,161,43,7,33,3,9,2,6,0,3247,11,23727,101,59813,2547,18096,5172,332,287,24,15,260.7,16.7,27.9,610,628.9,1705.6,6163.1,155,17.9,136,3411.11,7.5,25468.78,47.05,43.51,810,676.1
"502",2021-09-15,224054,196523,85499,111024,6110,105285,56531,48754,7852,3347,4505,89574,15711,32861,18000,603,95720,1728,118,1595,15,28730,5088,67316,0,7952,416,1,0,1195,161,43,7,33,3,9,2,6,0,3284,11,23813,102,60037,2553,18151,5186,402,387,37,21,272,15.1,29.3,920,647.9,1671.9,6155.4,-55,-7.7,132.7,3424.19,7.5,25537.08,42.07,43.51,881,664.6
"503",2021-09-16,224503,196945,85634,111311,6123,105434,56609,48825,7904,3371,4533,89702,15732,32907,18021,602,95881,1663,114,1535,14,28755,5101,67437,0,7954,416,1,0,1196,161,43,7,33,3,9,2,6,0,3302,12,23854,105,60099,2576,18179,5211,149,135,21,52,250,19.4,27.7,422,603.3,1628,6137.1,13,-18.3,128.9,3429.03,7.5,25706.2,31.99,43.48,449,604.7
"504",2021-09-17,224615,197083,85676,111407,6096,105477,56631,48846,7909,3372,4537,89727,15750,32946,18042,602,96081,1500,112,1375,13,28783,5105,67450,0,7956,416,1,0,1196,161,43,7,33,3,9,2,6,0,3306,12,23860,105,60113,2578,18198,5214,43,42,18,5,207.3,17.9,24.9,138,494.7,1559.7,6119.7,-27,-17.4,122.9,3430.43,7.5,25722.46,30.43,43.47,112,493
"505",2021-09-18,225310,197805,85999,111806,6045,105824,56813,49011,7926,3383,4543,90037,15787,33028,18083,604,96308,1605,125,1465,15,28908,5119,67646,0,7975,416,1,0,1203,161,43,7,33,3,9,2,6,0,3329,11,23945,106,60289,2584,18261,5225,347,323,37,17,212.9,18,25.4,722,495,1509.1,6096,-51,-23.7,119.9,3441.72,7.5,25777.75,44.74,43.48,695,486.1
"506",2021-09-19,225485,197978,86080,111898,6047,105905,56855,49050,7933,3388,4545,90108,15797,33051,18093,604,96543,1447,113,1316,18,28959,5126,67676,0,7975,416,1,0,1203,161,43,7,33,3,9,2,6,0,3339,11,23959,106,60330,2585,18277,5231,81,81,10,7,207.9,17.4,24.7,173,471.9,1465,6085.1,2,-10.9,117.9,3444.35,7.5,25800.51,46.82,43.48,175,475.4
"507",2021-09-20,225603,198218,86160,112058,5925,105985,56894,49091,7946,3394,4552,90168,15817,33081,18116,604,96754,1297,108,1177,12,28975,5139,67740,0,7975,416,1,0,1203,161,43,7,33,3,9,2,6,0,3345,11,23974,106,60367,2589,18299,5240,80,80,20,13,204.9,18.6,23.9,240,460.7,1424.6,6073,-122,-12.1,115.3,3446.95,7.5,25842.79,33.33,43.47,118,462.9
"508",2021-09-21,226431,198867,86390,112477,6074,106245,57041,49204,7960,3398,4562,90404,15841,33146,18147,607,96939,1361,106,1240,15,29066,5150,67875,0,8009,416,1,0,1203,161,43,7,33,3,9,2,6,0,3362,11,24046,106,60492,2591,18345,5252,260,230,24,14,194.6,18.4,23.9,649,466.3,1386.1,6060,149,-13,113.7,3455.41,7.5,25888.33,35.44,43.44,828,465.4
