"","Fecha","CVEGEO","MUNICIPIO","CASOS_SINTOMAS"
"605",2020-01-09,26052,"Sahuaripa",0
"606",2020-01-09,26003,"Álamos",0
"607",2020-01-09,26037,"Mazatán",0
"608",2020-01-09,26049,"Quiriego",0
"609",2020-01-09,26066,"Ures",0
"610",2020-01-09,26027,"Fronteras",0
"611",2020-01-09,26007,"Átil",0
"612",2020-01-09,26019,"Cananea",0
"613",2020-01-09,26034,"Huépac",0
"614",2020-01-09,26041,"Nacozari de García",0
"615",2020-01-09,26014,"Baviácora",0
"616",2020-01-09,26026,"Etchojoa",0
"617",2020-01-09,26064,"Trincheras",0
"618",2020-01-09,26060,"Sáric",0
"619",2020-01-09,26067,"Villa Hidalgo",0
"620",2020-01-09,26045,"Opodepe",0
"621",2020-01-09,26008,"Bacadéhuachi",0
"622",2020-01-09,26070,"General Plutarco Elías Calles",0
"623",2020-01-09,26013,"Banámichi",0
"624",2020-01-09,26068,"Villa Pesqueira",0
"625",2020-01-09,26001,"Aconchi",0
"626",2020-01-09,26039,"Naco",0
"627",2020-01-09,26044,"Ónavas",0
"628",2020-01-09,26035,"Imuris",0
"629",2020-01-09,26020,"Carbó",0
"630",2020-01-09,26038,"Moctezuma",0
"631",2020-01-09,26065,"Tubutama",0
"632",2020-01-09,26016,"Benjamín Hill",0
"633",2020-01-09,26023,"Cumpas",0
"634",2020-01-09,26015,"Bavispe",0
"635",2020-01-09,26032,"Huásabas",0
"636",2020-01-09,26046,"Oquitoa",0
"637",2020-01-09,26005,"Arivechi",0
"638",2020-01-09,26051,"Rosario",0
"639",2020-01-09,26006,"Arizpe",0
"640",2020-01-09,26056,"San Miguel de Horcasitas",0
"641",2020-01-09,26022,"Cucurpe",0
"642",2020-01-09,26010,"Bacerac",0
"643",2020-01-09,26040,"Nácori Chico",0
"644",2020-01-09,26021,"La Colorada",0
"645",2020-01-09,26031,"Huachinera",0
"646",2020-01-09,26024,"Divisaderos",0
"647",2020-01-09,26028,"Granados",0
"648",2020-01-09,26069,"Yécora",0
"649",2020-01-09,26063,"Tepache",0
"650",2020-01-09,26059,"Santa Cruz",0
"651",2020-01-09,26009,"Bacanora",0
"652",2020-01-09,26050,"Rayón",0
"653",2020-01-09,26053,"San Felipe de Jesús",0
"654",2020-01-09,26061,"Soyopa",0
"655",2020-01-09,26062,"Suaqui Grande",0
"656",2020-01-09,26054,"San Javier",0
"657",2020-01-09,26057,"San Pedro de la Cueva",0
"658",2020-01-10,26018,"Cajeme",0
"659",2020-01-10,26030,"Hermosillo",0
"660",2020-01-10,26055,"San Luis Río Colorado",0
"661",2020-01-10,26058,"Santa Ana",0
"662",2020-01-10,26042,"Navojoa",0
"663",2020-01-10,26043,"Nogales",0
"664",2020-01-10,26011,"Bacoachi",0
"665",2020-01-10,26002,"Agua Prieta",0
"666",2020-01-10,26036,"Magdalena",0
"667",2020-01-10,26048,"Puerto Peñasco",0
"668",2020-01-10,26029,"Guaymas",0
"669",2020-01-10,26999,"Sin municipio registrado",0
"670",2020-01-10,26025,"Empalme",0
"671",2020-01-10,26033,"Huatabampo",0
"672",2020-01-10,26047,"Pitiquito",0
"673",2020-01-10,26017,"Caborca",0
"674",2020-01-10,26004,"Altar",0
"675",2020-01-10,26012,"Bácum",0
"676",2020-01-10,26072,"San Ignacio Río Muerto",0
"677",2020-01-10,26071,"Benito Juárez",0
"678",2020-01-10,26052,"Sahuaripa",0
"679",2020-01-10,26003,"Álamos",0
"680",2020-01-10,26037,"Mazatán",0
"681",2020-01-10,26049,"Quiriego",0
"682",2020-01-10,26066,"Ures",0
"683",2020-01-10,26027,"Fronteras",0
"684",2020-01-10,26007,"Átil",0
"685",2020-01-10,26019,"Cananea",0
"686",2020-01-10,26034,"Huépac",0
"687",2020-01-10,26041,"Nacozari de García",0
"688",2020-01-10,26014,"Baviácora",0
"689",2020-01-10,26026,"Etchojoa",0
"690",2020-01-10,26064,"Trincheras",0
"691",2020-01-10,26060,"Sáric",0
"692",2020-01-10,26067,"Villa Hidalgo",0
"693",2020-01-10,26045,"Opodepe",0
"694",2020-01-10,26008,"Bacadéhuachi",0
"695",2020-01-10,26070,"General Plutarco Elías Calles",0
"696",2020-01-10,26013,"Banámichi",0
"697",2020-01-10,26068,"Villa Pesqueira",0
"698",2020-01-10,26001,"Aconchi",0
"699",2020-01-10,26039,"Naco",0
"700",2020-01-10,26044,"Ónavas",0
"701",2020-01-10,26035,"Imuris",0
"702",2020-01-10,26020,"Carbó",0
"703",2020-01-10,26038,"Moctezuma",0
"704",2020-01-10,26065,"Tubutama",0
"705",2020-01-10,26016,"Benjamín Hill",0
"706",2020-01-10,26023,"Cumpas",0
"707",2020-01-10,26015,"Bavispe",0
"708",2020-01-10,26032,"Huásabas",0
"709",2020-01-10,26046,"Oquitoa",0
"710",2020-01-10,26005,"Arivechi",0
"711",2020-01-10,26051,"Rosario",0
"712",2020-01-10,26006,"Arizpe",0
"713",2020-01-10,26056,"San Miguel de Horcasitas",0
"714",2020-01-10,26022,"Cucurpe",0
"715",2020-01-10,26010,"Bacerac",0
"716",2020-01-10,26040,"Nácori Chico",0
"717",2020-01-10,26021,"La Colorada",0
"718",2020-01-10,26031,"Huachinera",0
"719",2020-01-10,26024,"Divisaderos",0
"720",2020-01-10,26028,"Granados",0
"721",2020-01-10,26069,"Yécora",0
"722",2020-01-10,26063,"Tepache",0
"723",2020-01-10,26059,"Santa Cruz",0
"724",2020-01-10,26009,"Bacanora",0
"725",2020-01-10,26050,"Rayón",0
"726",2020-01-10,26053,"San Felipe de Jesús",0
"727",2020-01-10,26061,"Soyopa",0
"728",2020-01-10,26062,"Suaqui Grande",0
"729",2020-01-10,26054,"San Javier",0
"730",2020-01-10,26057,"San Pedro de la Cueva",0
"731",2020-01-11,26018,"Cajeme",0
"732",2020-01-11,26030,"Hermosillo",0
"733",2020-01-11,26055,"San Luis Río Colorado",0
"734",2020-01-11,26058,"Santa Ana",0
"735",2020-01-11,26042,"Navojoa",0
"736",2020-01-11,26043,"Nogales",0
"737",2020-01-11,26011,"Bacoachi",0
"738",2020-01-11,26002,"Agua Prieta",0
"739",2020-01-11,26036,"Magdalena",0
"740",2020-01-11,26048,"Puerto Peñasco",0
"741",2020-01-11,26029,"Guaymas",0
"742",2020-01-11,26999,"Sin municipio registrado",0
"743",2020-01-11,26025,"Empalme",0
"744",2020-01-11,26033,"Huatabampo",0
"745",2020-01-11,26047,"Pitiquito",0
"746",2020-01-11,26017,"Caborca",0
"747",2020-01-11,26004,"Altar",0
"748",2020-01-11,26012,"Bácum",0
"749",2020-01-11,26072,"San Ignacio Río Muerto",0
"750",2020-01-11,26071,"Benito Juárez",0
"751",2020-01-11,26052,"Sahuaripa",0
"752",2020-01-11,26003,"Álamos",0
"753",2020-01-11,26037,"Mazatán",0
"754",2020-01-11,26049,"Quiriego",0
"755",2020-01-11,26066,"Ures",0
"756",2020-01-11,26027,"Fronteras",0
"757",2020-01-11,26007,"Átil",0
"758",2020-01-11,26019,"Cananea",0
"759",2020-01-11,26034,"Huépac",0
"760",2020-01-11,26041,"Nacozari de García",0
"761",2020-01-11,26014,"Baviácora",0
"762",2020-01-11,26026,"Etchojoa",0
"763",2020-01-11,26064,"Trincheras",0
"764",2020-01-11,26060,"Sáric",0
"765",2020-01-11,26067,"Villa Hidalgo",0
"766",2020-01-11,26045,"Opodepe",0
"767",2020-01-11,26008,"Bacadéhuachi",0
"768",2020-01-11,26070,"General Plutarco Elías Calles",0
"769",2020-01-11,26013,"Banámichi",0
"770",2020-01-11,26068,"Villa Pesqueira",0
"771",2020-01-11,26001,"Aconchi",0
"772",2020-01-11,26039,"Naco",0
"773",2020-01-11,26044,"Ónavas",0
"774",2020-01-11,26035,"Imuris",0
"775",2020-01-11,26020,"Carbó",0
"776",2020-01-11,26038,"Moctezuma",0
"777",2020-01-11,26065,"Tubutama",0
"778",2020-01-11,26016,"Benjamín Hill",0
"779",2020-01-11,26023,"Cumpas",0
"780",2020-01-11,26015,"Bavispe",0
"781",2020-01-11,26032,"Huásabas",0
"782",2020-01-11,26046,"Oquitoa",0
"783",2020-01-11,26005,"Arivechi",0
"784",2020-01-11,26051,"Rosario",0
"785",2020-01-11,26006,"Arizpe",0
"786",2020-01-11,26056,"San Miguel de Horcasitas",0
"787",2020-01-11,26022,"Cucurpe",0
"788",2020-01-11,26010,"Bacerac",0
"789",2020-01-11,26040,"Nácori Chico",0
"790",2020-01-11,26021,"La Colorada",0
"791",2020-01-11,26031,"Huachinera",0
"792",2020-01-11,26024,"Divisaderos",0
"793",2020-01-11,26028,"Granados",0
"794",2020-01-11,26069,"Yécora",0
"795",2020-01-11,26063,"Tepache",0
"796",2020-01-11,26059,"Santa Cruz",0
"797",2020-01-11,26009,"Bacanora",0
"798",2020-01-11,26050,"Rayón",0
"799",2020-01-11,26053,"San Felipe de Jesús",0
"800",2020-01-11,26061,"Soyopa",0
"801",2020-01-11,26062,"Suaqui Grande",0
"802",2020-01-11,26054,"San Javier",0
"803",2020-01-11,26057,"San Pedro de la Cueva",0
"804",2020-01-12,26018,"Cajeme",0
"805",2020-01-12,26030,"Hermosillo",0
"806",2020-01-12,26055,"San Luis Río Colorado",0
"807",2020-01-12,26058,"Santa Ana",0
"808",2020-01-12,26042,"Navojoa",0
"809",2020-01-12,26043,"Nogales",0
"810",2020-01-12,26011,"Bacoachi",0
"811",2020-01-12,26002,"Agua Prieta",0
"812",2020-01-12,26036,"Magdalena",0
"813",2020-01-12,26048,"Puerto Peñasco",0
"814",2020-01-12,26029,"Guaymas",0
"815",2020-01-12,26999,"Sin municipio registrado",0
"816",2020-01-12,26025,"Empalme",0
"817",2020-01-12,26033,"Huatabampo",0
"818",2020-01-12,26047,"Pitiquito",0
"819",2020-01-12,26017,"Caborca",0
"820",2020-01-12,26004,"Altar",0
"821",2020-01-12,26012,"Bácum",0
"822",2020-01-12,26072,"San Ignacio Río Muerto",0
"823",2020-01-12,26071,"Benito Juárez",0
"824",2020-01-12,26052,"Sahuaripa",0
"825",2020-01-12,26003,"Álamos",0
"826",2020-01-12,26037,"Mazatán",0
"827",2020-01-12,26049,"Quiriego",0
"828",2020-01-12,26066,"Ures",0
"829",2020-01-12,26027,"Fronteras",0
"830",2020-01-12,26007,"Átil",0
"831",2020-01-12,26019,"Cananea",0
"832",2020-01-12,26034,"Huépac",0
"833",2020-01-12,26041,"Nacozari de García",0
"834",2020-01-12,26014,"Baviácora",0
"835",2020-01-12,26026,"Etchojoa",0
"836",2020-01-12,26064,"Trincheras",0
"837",2020-01-12,26060,"Sáric",0
"838",2020-01-12,26067,"Villa Hidalgo",0
"839",2020-01-12,26045,"Opodepe",0
"840",2020-01-12,26008,"Bacadéhuachi",0
"841",2020-01-12,26070,"General Plutarco Elías Calles",0
"842",2020-01-12,26013,"Banámichi",0
"843",2020-01-12,26068,"Villa Pesqueira",0
"844",2020-01-12,26001,"Aconchi",0
"845",2020-01-12,26039,"Naco",0
"846",2020-01-12,26044,"Ónavas",0
"847",2020-01-12,26035,"Imuris",0
"848",2020-01-12,26020,"Carbó",0
"849",2020-01-12,26038,"Moctezuma",0
"850",2020-01-12,26065,"Tubutama",0
"851",2020-01-12,26016,"Benjamín Hill",0
"852",2020-01-12,26023,"Cumpas",0
"853",2020-01-12,26015,"Bavispe",0
"854",2020-01-12,26032,"Huásabas",0
"855",2020-01-12,26046,"Oquitoa",0
"856",2020-01-12,26005,"Arivechi",0
"857",2020-01-12,26051,"Rosario",0
"858",2020-01-12,26006,"Arizpe",0
"859",2020-01-12,26056,"San Miguel de Horcasitas",0
"860",2020-01-12,26022,"Cucurpe",0
"861",2020-01-12,26010,"Bacerac",0
"862",2020-01-12,26040,"Nácori Chico",0
"863",2020-01-12,26021,"La Colorada",0
"864",2020-01-12,26031,"Huachinera",0
"865",2020-01-12,26024,"Divisaderos",0
"866",2020-01-12,26028,"Granados",0
"867",2020-01-12,26069,"Yécora",0
"868",2020-01-12,26063,"Tepache",0
"869",2020-01-12,26059,"Santa Cruz",0
"870",2020-01-12,26009,"Bacanora",0
"871",2020-01-12,26050,"Rayón",0
"872",2020-01-12,26053,"San Felipe de Jesús",0
"873",2020-01-12,26061,"Soyopa",0
"874",2020-01-12,26062,"Suaqui Grande",0
"875",2020-01-12,26054,"San Javier",0
"876",2020-01-12,26057,"San Pedro de la Cueva",0
"877",2020-01-13,26018,"Cajeme",0
"878",2020-01-13,26030,"Hermosillo",0
"879",2020-01-13,26055,"San Luis Río Colorado",0
"880",2020-01-13,26058,"Santa Ana",0
"881",2020-01-13,26042,"Navojoa",0
"882",2020-01-13,26043,"Nogales",0
"883",2020-01-13,26011,"Bacoachi",0
"884",2020-01-13,26002,"Agua Prieta",0
"885",2020-01-13,26036,"Magdalena",0
"886",2020-01-13,26048,"Puerto Peñasco",0
"887",2020-01-13,26029,"Guaymas",0
"888",2020-01-13,26999,"Sin municipio registrado",0
"889",2020-01-13,26025,"Empalme",0
"890",2020-01-13,26033,"Huatabampo",0
"891",2020-01-13,26047,"Pitiquito",0
"892",2020-01-13,26017,"Caborca",0
"893",2020-01-13,26004,"Altar",0
"894",2020-01-13,26012,"Bácum",0
"895",2020-01-13,26072,"San Ignacio Río Muerto",0
"896",2020-01-13,26071,"Benito Juárez",0
"897",2020-01-13,26052,"Sahuaripa",0
"898",2020-01-13,26003,"Álamos",0
"899",2020-01-13,26037,"Mazatán",0
"900",2020-01-13,26049,"Quiriego",0
"901",2020-01-13,26066,"Ures",0
"902",2020-01-13,26027,"Fronteras",0
"903",2020-01-13,26007,"Átil",0
"904",2020-01-13,26019,"Cananea",0
"905",2020-01-13,26034,"Huépac",0
"906",2020-01-13,26041,"Nacozari de García",0
"907",2020-01-13,26014,"Baviácora",0
"908",2020-01-13,26026,"Etchojoa",0
"909",2020-01-13,26064,"Trincheras",0
"910",2020-01-13,26060,"Sáric",0
"911",2020-01-13,26067,"Villa Hidalgo",0
"912",2020-01-13,26045,"Opodepe",0
"913",2020-01-13,26008,"Bacadéhuachi",0
"914",2020-01-13,26070,"General Plutarco Elías Calles",0
"915",2020-01-13,26013,"Banámichi",0
"916",2020-01-13,26068,"Villa Pesqueira",0
"917",2020-01-13,26001,"Aconchi",0
"918",2020-01-13,26039,"Naco",0
"919",2020-01-13,26044,"Ónavas",0
"920",2020-01-13,26035,"Imuris",0
"921",2020-01-13,26020,"Carbó",0
"922",2020-01-13,26038,"Moctezuma",0
"923",2020-01-13,26065,"Tubutama",0
"924",2020-01-13,26016,"Benjamín Hill",0
"925",2020-01-13,26023,"Cumpas",0
"926",2020-01-13,26015,"Bavispe",0
"927",2020-01-13,26032,"Huásabas",0
"928",2020-01-13,26046,"Oquitoa",0
"929",2020-01-13,26005,"Arivechi",0
"930",2020-01-13,26051,"Rosario",0
"931",2020-01-13,26006,"Arizpe",0
"932",2020-01-13,26056,"San Miguel de Horcasitas",0
"933",2020-01-13,26022,"Cucurpe",0
"934",2020-01-13,26010,"Bacerac",0
"935",2020-01-13,26040,"Nácori Chico",0
"936",2020-01-13,26021,"La Colorada",0
"937",2020-01-13,26031,"Huachinera",0
"938",2020-01-13,26024,"Divisaderos",0
"939",2020-01-13,26028,"Granados",0
"940",2020-01-13,26069,"Yécora",0
"941",2020-01-13,26063,"Tepache",0
"942",2020-01-13,26059,"Santa Cruz",0
"943",2020-01-13,26009,"Bacanora",0
"944",2020-01-13,26050,"Rayón",0
"945",2020-01-13,26053,"San Felipe de Jesús",0
"946",2020-01-13,26061,"Soyopa",0
"947",2020-01-13,26062,"Suaqui Grande",0
"948",2020-01-13,26054,"San Javier",0
"949",2020-01-13,26057,"San Pedro de la Cueva",0
"950",2020-01-14,26018,"Cajeme",0
"951",2020-01-14,26030,"Hermosillo",0
"952",2020-01-14,26055,"San Luis Río Colorado",0
"953",2020-01-14,26058,"Santa Ana",0
"954",2020-01-14,26042,"Navojoa",0
"955",2020-01-14,26043,"Nogales",0
"956",2020-01-14,26011,"Bacoachi",0
"957",2020-01-14,26002,"Agua Prieta",0
"958",2020-01-14,26036,"Magdalena",0
"959",2020-01-14,26048,"Puerto Peñasco",0
"960",2020-01-14,26029,"Guaymas",0
"961",2020-01-14,26999,"Sin municipio registrado",0
"962",2020-01-14,26025,"Empalme",0
"963",2020-01-14,26033,"Huatabampo",0
"964",2020-01-14,26047,"Pitiquito",0
"965",2020-01-14,26017,"Caborca",0
"966",2020-01-14,26004,"Altar",0
"967",2020-01-14,26012,"Bácum",0
"968",2020-01-14,26072,"San Ignacio Río Muerto",0
"969",2020-01-14,26071,"Benito Juárez",0
"970",2020-01-14,26052,"Sahuaripa",0
"971",2020-01-14,26003,"Álamos",0
"972",2020-01-14,26037,"Mazatán",0
"973",2020-01-14,26049,"Quiriego",0
"974",2020-01-14,26066,"Ures",0
"975",2020-01-14,26027,"Fronteras",0
"976",2020-01-14,26007,"Átil",0
"977",2020-01-14,26019,"Cananea",0
"978",2020-01-14,26034,"Huépac",0
"979",2020-01-14,26041,"Nacozari de García",0
"980",2020-01-14,26014,"Baviácora",0
"981",2020-01-14,26026,"Etchojoa",0
"982",2020-01-14,26064,"Trincheras",0
"983",2020-01-14,26060,"Sáric",0
"984",2020-01-14,26067,"Villa Hidalgo",0
"985",2020-01-14,26045,"Opodepe",0
"986",2020-01-14,26008,"Bacadéhuachi",0
"987",2020-01-14,26070,"General Plutarco Elías Calles",0
"988",2020-01-14,26013,"Banámichi",0
"989",2020-01-14,26068,"Villa Pesqueira",0
"990",2020-01-14,26001,"Aconchi",0
"991",2020-01-14,26039,"Naco",0
"992",2020-01-14,26044,"Ónavas",0
"993",2020-01-14,26035,"Imuris",0
"994",2020-01-14,26020,"Carbó",0
"995",2020-01-14,26038,"Moctezuma",0
"996",2020-01-14,26065,"Tubutama",0
"997",2020-01-14,26016,"Benjamín Hill",0
"998",2020-01-14,26023,"Cumpas",0
"999",2020-01-14,26015,"Bavispe",0
"1000",2020-01-14,26032,"Huásabas",0
"1001",2020-01-14,26046,"Oquitoa",0
"1002",2020-01-14,26005,"Arivechi",0
"1003",2020-01-14,26051,"Rosario",0
"1004",2020-01-14,26006,"Arizpe",0
"1005",2020-01-14,26056,"San Miguel de Horcasitas",0
"1006",2020-01-14,26022,"Cucurpe",0
"1007",2020-01-14,26010,"Bacerac",0
"1008",2020-01-14,26040,"Nácori Chico",0
"1009",2020-01-14,26021,"La Colorada",0
"1010",2020-01-14,26031,"Huachinera",0
"1011",2020-01-14,26024,"Divisaderos",0
"1012",2020-01-14,26028,"Granados",0
"1013",2020-01-14,26069,"Yécora",0
"1014",2020-01-14,26063,"Tepache",0
"1015",2020-01-14,26059,"Santa Cruz",0
"1016",2020-01-14,26009,"Bacanora",0
"1017",2020-01-14,26050,"Rayón",0
"1018",2020-01-14,26053,"San Felipe de Jesús",0
"1019",2020-01-14,26061,"Soyopa",0
"1020",2020-01-14,26062,"Suaqui Grande",0
"1021",2020-01-14,26054,"San Javier",0
"1022",2020-01-14,26057,"San Pedro de la Cueva",0
"1023",2020-01-15,26018,"Cajeme",0
"1024",2020-01-15,26030,"Hermosillo",0
"1025",2020-01-15,26055,"San Luis Río Colorado",0
"1026",2020-01-15,26058,"Santa Ana",0
"1027",2020-01-15,26042,"Navojoa",0
"1028",2020-01-15,26043,"Nogales",0
"1029",2020-01-15,26011,"Bacoachi",0
"1030",2020-01-15,26002,"Agua Prieta",0
"1031",2020-01-15,26036,"Magdalena",0
"1032",2020-01-15,26048,"Puerto Peñasco",0
"1033",2020-01-15,26029,"Guaymas",0
"1034",2020-01-15,26999,"Sin municipio registrado",0
"1035",2020-01-15,26025,"Empalme",0
"1036",2020-01-15,26033,"Huatabampo",0
"1037",2020-01-15,26047,"Pitiquito",0
"1038",2020-01-15,26017,"Caborca",0
"1039",2020-01-15,26004,"Altar",0
"1040",2020-01-15,26012,"Bácum",0
"1041",2020-01-15,26072,"San Ignacio Río Muerto",0
"1042",2020-01-15,26071,"Benito Juárez",0
"1043",2020-01-15,26052,"Sahuaripa",0
"1044",2020-01-15,26003,"Álamos",0
"1045",2020-01-15,26037,"Mazatán",0
"1046",2020-01-15,26049,"Quiriego",0
"1047",2020-01-15,26066,"Ures",0
"1048",2020-01-15,26027,"Fronteras",0
"1049",2020-01-15,26007,"Átil",0
"1050",2020-01-15,26019,"Cananea",0
"1051",2020-01-15,26034,"Huépac",0
"1052",2020-01-15,26041,"Nacozari de García",0
"1053",2020-01-15,26014,"Baviácora",0
"1054",2020-01-15,26026,"Etchojoa",0
"1055",2020-01-15,26064,"Trincheras",0
"1056",2020-01-15,26060,"Sáric",0
"1057",2020-01-15,26067,"Villa Hidalgo",0
"1058",2020-01-15,26045,"Opodepe",0
"1059",2020-01-15,26008,"Bacadéhuachi",0
"1060",2020-01-15,26070,"General Plutarco Elías Calles",0
"1061",2020-01-15,26013,"Banámichi",0
"1062",2020-01-15,26068,"Villa Pesqueira",0
"1063",2020-01-15,26001,"Aconchi",0
"1064",2020-01-15,26039,"Naco",0
"1065",2020-01-15,26044,"Ónavas",0
"1066",2020-01-15,26035,"Imuris",0
"1067",2020-01-15,26020,"Carbó",0
"1068",2020-01-15,26038,"Moctezuma",0
"1069",2020-01-15,26065,"Tubutama",0
"1070",2020-01-15,26016,"Benjamín Hill",0
"1071",2020-01-15,26023,"Cumpas",0
"1072",2020-01-15,26015,"Bavispe",0
"1073",2020-01-15,26032,"Huásabas",0
"1074",2020-01-15,26046,"Oquitoa",0
"1075",2020-01-15,26005,"Arivechi",0
"1076",2020-01-15,26051,"Rosario",0
"1077",2020-01-15,26006,"Arizpe",0
"1078",2020-01-15,26056,"San Miguel de Horcasitas",0
"1079",2020-01-15,26022,"Cucurpe",0
"1080",2020-01-15,26010,"Bacerac",0
"1081",2020-01-15,26040,"Nácori Chico",0
"1082",2020-01-15,26021,"La Colorada",0
"1083",2020-01-15,26031,"Huachinera",0
"1084",2020-01-15,26024,"Divisaderos",0
"1085",2020-01-15,26028,"Granados",0
"1086",2020-01-15,26069,"Yécora",0
"1087",2020-01-15,26063,"Tepache",0
"1088",2020-01-15,26059,"Santa Cruz",0
"1089",2020-01-15,26009,"Bacanora",0
"1090",2020-01-15,26050,"Rayón",0
"1091",2020-01-15,26053,"San Felipe de Jesús",0
"1092",2020-01-15,26061,"Soyopa",0
"1093",2020-01-15,26062,"Suaqui Grande",0
"1094",2020-01-15,26054,"San Javier",0
"1095",2020-01-15,26057,"San Pedro de la Cueva",0
"1096",2020-01-16,26018,"Cajeme",0
"1097",2020-01-16,26030,"Hermosillo",0
"1098",2020-01-16,26055,"San Luis Río Colorado",0
"1099",2020-01-16,26058,"Santa Ana",0
"1100",2020-01-16,26042,"Navojoa",0
"1101",2020-01-16,26043,"Nogales",0
"1102",2020-01-16,26011,"Bacoachi",0
"1103",2020-01-16,26002,"Agua Prieta",0
"1104",2020-01-16,26036,"Magdalena",0
"1105",2020-01-16,26048,"Puerto Peñasco",0
"1106",2020-01-16,26029,"Guaymas",0
"1107",2020-01-16,26999,"Sin municipio registrado",0
"1108",2020-01-16,26025,"Empalme",0
"1109",2020-01-16,26033,"Huatabampo",0
"1110",2020-01-16,26047,"Pitiquito",0
"1111",2020-01-16,26017,"Caborca",0
"1112",2020-01-16,26004,"Altar",0
"1113",2020-01-16,26012,"Bácum",0
"1114",2020-01-16,26072,"San Ignacio Río Muerto",0
"1115",2020-01-16,26071,"Benito Juárez",0
"1116",2020-01-16,26052,"Sahuaripa",0
"1117",2020-01-16,26003,"Álamos",0
"1118",2020-01-16,26037,"Mazatán",0
"1119",2020-01-16,26049,"Quiriego",0
"1120",2020-01-16,26066,"Ures",0
"1121",2020-01-16,26027,"Fronteras",0
"1122",2020-01-16,26007,"Átil",0
"1123",2020-01-16,26019,"Cananea",0
"1124",2020-01-16,26034,"Huépac",0
"1125",2020-01-16,26041,"Nacozari de García",0
"1126",2020-01-16,26014,"Baviácora",0
"1127",2020-01-16,26026,"Etchojoa",0
"1128",2020-01-16,26064,"Trincheras",0
"1129",2020-01-16,26060,"Sáric",0
"1130",2020-01-16,26067,"Villa Hidalgo",0
"1131",2020-01-16,26045,"Opodepe",0
"1132",2020-01-16,26008,"Bacadéhuachi",0
"1133",2020-01-16,26070,"General Plutarco Elías Calles",0
"1134",2020-01-16,26013,"Banámichi",0
"1135",2020-01-16,26068,"Villa Pesqueira",0
"1136",2020-01-16,26001,"Aconchi",0
"1137",2020-01-16,26039,"Naco",0
"1138",2020-01-16,26044,"Ónavas",0
"1139",2020-01-16,26035,"Imuris",0
"1140",2020-01-16,26020,"Carbó",0
"1141",2020-01-16,26038,"Moctezuma",0
"1142",2020-01-16,26065,"Tubutama",0
"1143",2020-01-16,26016,"Benjamín Hill",0
"1144",2020-01-16,26023,"Cumpas",0
"1145",2020-01-16,26015,"Bavispe",0
"1146",2020-01-16,26032,"Huásabas",0
"1147",2020-01-16,26046,"Oquitoa",0
"1148",2020-01-16,26005,"Arivechi",0
"1149",2020-01-16,26051,"Rosario",0
"1150",2020-01-16,26006,"Arizpe",0
"1151",2020-01-16,26056,"San Miguel de Horcasitas",0
"1152",2020-01-16,26022,"Cucurpe",0
"1153",2020-01-16,26010,"Bacerac",0
"1154",2020-01-16,26040,"Nácori Chico",0
"1155",2020-01-16,26021,"La Colorada",0
"1156",2020-01-16,26031,"Huachinera",0
"1157",2020-01-16,26024,"Divisaderos",0
"1158",2020-01-16,26028,"Granados",0
"1159",2020-01-16,26069,"Yécora",0
"1160",2020-01-16,26063,"Tepache",0
"1161",2020-01-16,26059,"Santa Cruz",0
"1162",2020-01-16,26009,"Bacanora",0
"1163",2020-01-16,26050,"Rayón",0
"1164",2020-01-16,26053,"San Felipe de Jesús",0
"1165",2020-01-16,26061,"Soyopa",0
"1166",2020-01-16,26062,"Suaqui Grande",0
"1167",2020-01-16,26054,"San Javier",0
"1168",2020-01-16,26057,"San Pedro de la Cueva",0
"1169",2020-01-17,26018,"Cajeme",0
"1170",2020-01-17,26030,"Hermosillo",0
"1171",2020-01-17,26055,"San Luis Río Colorado",0
"1172",2020-01-17,26058,"Santa Ana",0
"1173",2020-01-17,26042,"Navojoa",0
"1174",2020-01-17,26043,"Nogales",0
"1175",2020-01-17,26011,"Bacoachi",0
"1176",2020-01-17,26002,"Agua Prieta",0
"1177",2020-01-17,26036,"Magdalena",0
"1178",2020-01-17,26048,"Puerto Peñasco",0
"1179",2020-01-17,26029,"Guaymas",0
"1180",2020-01-17,26999,"Sin municipio registrado",0
"1181",2020-01-17,26025,"Empalme",0
