"","fecha_ingreso","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
"569",2021-09-12,5,5,2,3,0,2,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"570",2021-09-13,71,71,19,52,0,19,8,11,1,0,1,18,1,2,1,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,1,1,0
"571",2021-09-14,52,52,11,41,0,11,5,6,1,0,1,9,2,5,3,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,1
"572",2021-09-15,34,34,8,26,0,8,2,6,0,0,0,8,0,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0
"573",2021-09-16,5,5,3,2,0,3,3,0,1,1,0,2,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
"574",2021-09-17,57,56,18,38,0,19,15,4,0,0,0,19,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,1,0
"575",2021-09-18,8,7,1,6,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"576",2021-09-19,8,8,5,3,0,5,3,2,0,0,0,4,1,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0
"577",2021-09-20,82,79,23,56,3,23,10,13,4,2,2,18,5,8,6,0,15,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,1,9,3
"578",2021-09-21,42,42,13,29,0,13,7,6,1,0,1,10,3,7,3,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,2,1
"579",2021-09-22,53,53,10,43,0,10,10,0,1,1,0,9,1,2,1,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,1,1
"580",2021-09-23,43,43,5,38,0,5,5,0,1,1,0,4,1,2,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1
"581",2021-09-24,38,36,12,24,1,13,9,4,1,1,0,12,1,2,2,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,2,1
"582",2021-09-25,11,11,5,6,0,5,1,4,0,0,0,5,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0
"583",2021-09-26,7,7,4,3,0,4,2,2,1,0,1,3,1,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1
"584",2021-09-27,54,54,20,34,0,20,14,6,0,0,0,20,0,2,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,8,0,0,0
"585",2021-09-28,44,43,14,29,1,14,7,7,0,0,0,13,1,3,1,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,5,0,2,0
"586",2021-09-29,40,40,11,29,0,11,7,4,0,0,0,11,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4,0,3,0
"587",2021-09-30,46,46,15,31,0,15,7,8,0,0,0,15,0,1,1,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,3,0
"588",2021-10-01,55,55,16,39,0,16,12,4,0,0,0,14,2,4,2,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,10,0,0,0
"589",2021-10-02,24,24,11,13,0,11,4,7,0,0,0,10,1,3,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,2,0
"590",2021-10-03,11,10,5,5,0,5,3,2,1,0,1,4,1,3,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1
"591",2021-10-04,52,52,12,40,0,12,5,7,0,0,0,12,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,7,0,0,0
"592",2021-10-05,48,48,13,35,0,13,3,10,0,0,0,13,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,7,0,0,0
"593",2021-10-06,45,42,15,27,3,15,6,9,1,0,1,13,2,6,3,0,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,1,3,0
"594",2021-10-07,45,45,16,29,0,16,11,5,1,0,1,15,1,2,1,0,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,2,1
"595",2021-10-08,42,42,18,24,0,18,10,8,1,1,0,16,2,4,3,0,11,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,7,1,1,0
"596",2021-10-09,12,12,7,5,0,7,1,6,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0
"597",2021-10-10,20,20,4,16,0,4,3,1,2,1,1,2,2,5,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
"598",2021-10-11,61,61,22,39,0,22,11,11,0,0,0,19,3,7,3,0,16,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,12,0,3,0
"599",2021-10-12,53,53,18,35,0,18,5,13,0,0,0,18,0,1,0,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,2,0
"600",2021-10-13,51,51,15,36,0,15,6,9,1,0,1,12,3,6,3,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,4,1
"601",2021-10-14,52,52,19,33,0,19,13,6,0,0,0,18,1,3,1,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,2,0
"602",2021-10-15,47,47,20,27,0,20,10,10,1,0,1,19,1,2,1,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,11,0,3,1
"603",2021-10-16,14,13,7,6,0,8,3,5,1,0,1,6,2,4,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,1,0
"604",2021-10-17,16,16,6,10,0,6,4,2,0,0,0,5,1,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
"605",2021-10-18,71,71,24,47,0,24,15,9,2,1,1,20,4,10,4,0,11,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,5,2
"606",2021-10-19,55,53,17,36,2,17,3,14,3,1,2,13,4,9,4,0,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,4,3
"607",2021-10-20,79,79,27,52,0,27,16,11,4,2,2,23,4,10,6,0,22,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,2,5,2
"608",2021-10-21,82,80,25,55,2,25,16,9,2,0,2,21,4,10,4,0,16,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,6,2
"609",2021-10-22,65,64,24,40,1,24,11,13,0,0,0,21,3,6,3,0,18,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,12,0,4,0
"610",2021-10-23,19,19,10,9,0,10,3,7,0,0,0,9,1,2,1,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,1,0
"611",2021-10-24,14,14,5,9,0,5,1,4,2,0,2,3,2,6,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,1
"612",2021-10-25,107,103,40,63,3,41,27,14,0,0,0,39,2,8,2,0,23,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,22,0,8,0
"613",2021-10-26,55,55,23,32,0,23,13,10,0,0,0,19,4,10,4,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,14,0,4,0
"614",2021-10-27,38,37,11,26,1,11,7,4,0,0,0,11,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0
"615",2021-10-28,40,38,14,24,1,14,9,5,2,1,1,11,3,7,4,0,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,2,2,0
"616",2021-10-29,51,49,25,24,1,26,16,10,2,0,2,20,6,12,6,0,3,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,16,0,4,2
"617",2021-10-30,4,3,2,1,1,2,2,0,1,1,0,1,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
"618",2021-10-31,5,5,4,1,0,4,2,2,1,1,0,2,2,4,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1
"619",2021-11-01,98,98,49,49,0,49,27,22,2,0,2,44,5,10,5,0,28,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,28,0,6,2
"620",2021-11-02,64,63,26,37,0,27,12,15,1,1,0,24,3,6,3,0,19,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,16,1,1,0
"621",2021-11-03,100,97,47,50,1,49,31,18,0,0,0,47,2,4,2,0,28,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,28,0,8,0
"622",2021-11-04,85,79,30,49,1,35,21,14,0,0,0,35,0,1,0,0,18,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,16,0,5,0
"623",2021-11-05,61,57,29,28,3,30,19,11,1,0,1,29,1,2,1,0,19,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,19,1,2,0
"624",2021-11-06,23,20,12,8,3,12,8,4,1,1,0,10,2,5,3,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,5,0,2,1
"625",2021-11-07,13,13,8,5,0,8,6,2,1,0,1,7,1,2,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,1
"626",2021-11-08,77,76,37,39,1,37,17,20,1,0,1,34,3,6,3,0,24,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,19,0,7,1
"627",2021-11-09,73,71,29,42,1,29,18,11,2,1,1,23,6,14,6,0,18,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,16,1,4,1
"628",2021-11-10,78,77,37,40,1,37,17,20,0,0,0,35,2,6,2,0,21,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,23,0,6,0
"629",2021-11-11,66,65,25,40,1,25,12,13,0,0,0,24,1,3,1,0,21,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,9,0,3,0
"630",2021-11-12,75,75,38,37,0,38,21,17,1,0,1,33,5,9,5,0,18,1,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,20,0,8,1
"631",2021-11-13,17,16,6,10,1,6,5,1,0,0,0,5,1,3,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0
"632",2021-11-14,23,21,13,8,2,13,9,4,1,0,1,8,5,13,6,0,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,5,1
"633",2021-11-15,20,18,15,3,2,15,8,7,0,0,0,10,5,12,5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,6,0,5,0
"634",2021-11-16,85,85,34,51,0,34,20,14,0,0,0,34,0,1,0,0,22,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,19,0,4,0
"635",2021-11-17,59,58,26,32,1,26,13,13,0,0,0,25,1,3,1,0,18,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,11,0,4,0
"636",2021-11-18,37,36,14,22,1,14,11,3,0,0,0,14,0,1,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,2,0
"637",2021-11-19,20,16,6,10,4,6,5,1,0,0,0,4,2,7,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0
"638",2021-11-20,3,1,1,0,2,1,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
