"fecha_reporte","Analizados","Resultados_lab","Confirmados_lab","Descartados_lab","Sospechosos","Casos","C_M","C_H","Decesos","D_M","D_H","Ambulatorios","Hospitalizados","Graves","Criticos","UCI","Recuperados","Activos","Hospitalizados.Activos","Ambulatorios.Activos","Decesos.Activos","C_IMSS","D_IMSS","C_SSA","D_SSA","C_Estatal","D_Estatal","C_Municipal","D_Municipal","C_ISSSTE","D_ISSSTE","C_Privada","D_Privada","C_SEDENA","D_SEDENA","C_SEMAR","D_SEMAR","C_PEMEX","D_PEMEX","C_0_14","D_0_14","C_15_29","D_15_29","C_30_59","D_30_59","C_60_mas","D_60_mas"
2020-04-12,680,542,70,472,138,70,37,33,5,3,2,44,26,177,33,3,35,33,7,23,3,13,3,52,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19,1,33,0,18,4
2020-04-13,704,573,75,498,131,75,40,35,9,7,2,46,29,182,36,3,32,36,9,25,2,17,3,53,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19,1,36,0,20,8
2020-04-14,753,580,76,504,173,76,40,36,9,7,2,46,30,190,37,3,36,33,7,24,2,16,3,54,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19,1,36,0,21,8
2020-04-15,798,621,81,540,177,81,43,38,9,7,2,50,31,196,38,3,46,27,4,22,1,18,3,57,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,19,1,40,0,22,8
2020-04-16,837,652,92,560,185,92,45,47,11,9,2,60,32,204,40,3,45,37,5,31,1,20,4,66,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,21,1,48,2,23,8
2020-04-17,844,647,102,545,197,102,50,52,11,9,2,65,37,216,46,3,51,40,8,32,0,25,4,71,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,22,1,56,2,24,8
2020-04-18,835,673,113,560,162,113,55,58,11,9,2,70,43,224,52,3,57,45,13,32,0,26,4,80,0,4,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,22,1,64,2,26,8
2020-04-19,844,711,122,589,133,122,61,61,13,11,2,77,45,228,54,4,59,51,13,37,1,31,6,84,0,4,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,20,1,73,2,28,10
2020-04-20,865,754,122,632,111,122,61,61,13,11,2,77,45,232,54,4,73,37,11,25,1,31,6,84,0,4,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,20,1,73,2,28,10
2020-04-21,871,784,119,665,87,119,58,61,14,12,2,78,41,231,50,4,79,28,6,20,2,32,6,81,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,21,1,72,3,26,10
2020-04-22,958,877,133,744,81,133,65,68,14,12,2,88,45,254,55,4,88,33,7,24,2,44,6,83,0,3,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,24,1,79,3,30,10
2020-04-23,992,918,140,778,74,140,69,71,17,13,4,92,48,267,59,5,95,32,5,23,4,46,7,88,0,3,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,23,1,83,4,34,12
2020-04-24,1023,960,151,809,63,151,76,75,17,13,4,98,53,281,64,5,106,30,7,21,2,49,7,94,0,3,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,25,1,92,4,34,12
2020-04-25,1081,998,150,848,83,150,75,75,20,15,5,97,53,289,64,5,103,29,5,22,2,47,8,93,0,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,23,1,93,5,34,14
2020-04-26,1118,1061,168,893,57,168,88,80,20,15,5,108,60,305,71,5,112,38,10,26,2,59,8,99,0,5,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,25,1,105,5,38,14
2020-04-27,1181,1108,183,925,73,183,94,89,20,15,5,120,63,322,74,6,116,47,12,35,0,61,8,107,0,10,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,27,1,112,5,43,14
2020-04-28,1287,1145,191,954,142,191,98,93,21,15,6,125,66,337,77,6,126,45,9,35,1,65,8,110,0,11,3,0,0,4,0,1,0,0,0,0,0,0,0,2,0,29,1,115,6,45,14
2020-04-29,1346,1180,203,977,166,203,104,99,22,15,7,131,72,358,83,8,129,53,11,41,1,69,9,115,0,14,3,0,0,4,0,1,0,0,0,0,0,0,0,2,0,31,1,122,6,48,15
2020-04-30,1419,1225,216,1009,194,216,113,103,22,15,7,142,74,371,85,8,141,54,9,44,1,70,9,121,0,19,3,0,0,5,0,1,0,0,0,0,0,0,0,2,0,32,1,132,6,50,15
2020-05-01,1479,1273,241,1032,206,241,126,115,24,15,9,164,77,378,88,8,153,66,9,55,2,71,10,143,0,21,3,0,0,5,0,1,0,0,0,0,0,0,0,2,0,41,1,144,6,54,17
2020-05-02,1510,1294,250,1044,216,250,128,122,24,15,9,173,77,384,88,8,172,55,6,48,1,71,10,151,0,21,3,0,0,5,0,1,0,0,0,1,0,0,0,2,0,46,1,148,6,54,17
2020-05-03,1551,1360,267,1093,191,267,133,134,24,15,9,186,81,396,94,8,178,66,8,57,1,77,10,162,0,21,3,0,0,5,0,1,0,0,0,1,0,0,0,2,0,51,1,158,6,56,17
2020-05-04,1603,1397,281,1116,206,281,138,143,24,15,9,197,84,409,98,8,197,61,7,53,1,78,10,173,0,23,3,0,0,5,0,1,0,0,0,1,0,0,0,2,0,55,1,166,6,58,17
2020-05-05,1708,1451,308,1143,257,308,151,157,24,15,9,217,91,432,106,8,215,70,7,62,1,89,10,187,0,25,3,0,0,5,0,1,0,0,0,1,0,0,0,3,0,62,1,181,6,62,17
2020-05-06,1800,1517,343,1174,283,343,160,183,29,17,12,249,94,452,109,10,233,83,7,74,2,105,14,205,0,26,3,0,0,5,0,1,0,0,0,1,0,0,0,3,0,73,1,200,8,67,20
2020-05-07,1900,1604,388,1216,296,388,175,213,30,18,12,281,107,477,122,11,256,103,16,86,1,116,15,233,0,31,3,0,0,6,0,1,0,0,0,1,0,0,0,3,0,83,1,232,8,70,21
2020-05-08,1994,1688,416,1272,306,416,186,230,30,18,12,300,116,501,131,11,279,108,22,85,1,123,15,253,0,32,3,0,0,6,0,1,0,0,0,1,0,0,0,4,0,88,1,250,8,74,21
2020-05-09,2117,1777,477,1300,340,477,202,275,31,19,12,352,125,523,140,13,305,142,22,119,1,137,16,292,0,40,3,0,0,6,0,1,0,0,0,1,0,0,0,6,0,103,1,290,9,78,21
2020-05-10,2226,1881,505,1376,345,505,213,292,32,20,12,369,136,544,153,13,325,150,28,120,2,151,17,304,0,41,3,0,0,6,0,1,0,0,0,2,0,0,0,6,0,109,1,308,9,82,22
2020-05-11,2278,1965,542,1423,313,542,231,311,33,20,13,396,146,559,163,15,348,163,28,133,2,159,18,331,0,43,3,0,0,6,0,1,0,0,0,2,0,0,0,8,0,111,1,330,9,93,23
2020-05-12,2425,2028,568,1460,397,568,243,325,37,22,15,420,148,574,165,15,371,162,24,136,2,161,21,351,0,47,3,0,0,6,0,1,0,0,0,2,0,0,0,8,0,115,1,351,10,94,26
2020-05-13,2581,2181,643,1538,400,643,263,380,38,23,15,484,159,601,177,16,395,213,29,181,3,172,22,406,0,56,3,0,0,6,0,1,0,0,0,2,0,0,0,10,0,128,1,403,10,102,27
2020-05-14,2801,2275,688,1587,526,688,286,402,39,23,16,522,166,627,185,17,435,217,29,185,3,186,22,432,0,61,3,0,0,6,0,1,0,0,0,2,0,0,0,10,0,141,1,434,10,103,28
2020-05-15,2954,2415,758,1657,539,758,316,442,42,25,17,578,180,656,200,17,484,234,26,206,2,220,24,459,0,70,3,0,0,6,0,1,0,0,0,2,0,0,0,11,0,149,1,486,10,112,31
2020-05-16,3137,2508,801,1707,629,801,329,472,43,25,18,618,183,680,205,17,522,237,21,215,1,222,25,494,0,75,3,0,0,7,0,1,0,0,0,2,0,0,0,12,0,161,1,513,11,115,31
2020-05-17,3233,2669,883,1786,564,883,369,514,45,25,20,681,202,709,224,17,563,277,29,246,2,249,27,542,0,81,3,0,0,8,0,1,0,0,0,2,0,0,0,14,0,179,1,567,11,123,33
2020-05-18,3317,2745,911,1834,572,911,383,528,46,25,21,690,221,752,245,17,619,247,38,208,1,277,27,542,0,81,3,0,0,8,0,1,0,0,0,2,0,0,0,14,0,180,1,586,11,131,34
2020-05-19,3579,2899,986,1913,680,986,422,564,53,28,25,746,240,816,269,21,655,280,48,230,2,293,30,593,0,89,3,0,0,8,0,1,0,0,0,2,0,0,0,14,0,193,1,636,15,143,37
2020-05-20,3794,2952,1021,1931,842,1021,440,581,58,30,28,762,259,856,289,21,708,259,51,204,4,314,32,603,0,93,3,0,0,8,0,1,0,0,0,2,0,0,0,14,0,202,1,655,18,150,39
2020-05-21,4084,3137,1125,2012,947,1125,491,634,64,34,30,851,274,917,308,21,770,297,48,243,6,338,35,655,0,117,3,0,0,12,0,1,0,0,0,2,0,0,0,18,0,220,1,724,22,163,41
2020-05-22,4327,3245,1195,2050,1082,1195,526,669,67,36,31,895,300,967,335,21,821,313,59,248,6,382,35,677,0,120,3,0,0,12,0,1,0,0,0,2,0,0,0,18,0,226,1,775,23,176,43
2020-05-23,4535,3326,1264,2062,1209,1264,567,697,74,37,37,941,323,1010,362,24,877,321,62,251,8,417,40,710,0,120,3,0,0,13,0,1,0,0,0,2,0,0,0,18,0,239,1,812,26,195,47
2020-05-24,4661,3628,1440,2188,1033,1440,662,778,80,40,40,1075,365,1071,409,29,958,414,77,325,12,451,41,831,0,139,3,0,0,15,0,1,0,0,0,2,0,0,0,18,0,268,1,927,29,227,50
2020-05-25,4756,3679,1451,2228,1077,1451,666,785,84,42,42,1082,369,1085,414,29,1020,359,62,285,12,461,44,832,0,139,3,0,0,15,0,1,0,0,0,2,0,0,0,18,0,270,1,934,31,229,52
2020-05-26,5049,3915,1576,2339,1134,1576,726,850,96,46,50,1178,398,1164,447,30,1090,404,61,329,14,494,52,903,0,160,3,0,0,15,0,1,0,0,0,2,0,0,0,21,0,291,2,1011,36,253,58
2020-05-27,5420,4009,1613,2396,1411,1613,740,873,100,46,54,1204,409,1209,459,30,1157,369,53,303,13,529,53,903,0,161,3,0,0,15,0,2,0,0,0,2,0,0,0,21,0,297,2,1040,38,255,60
2020-05-28,5801,4049,1650,2399,1752,1650,755,895,103,47,56,1235,415,1257,467,30,1215,343,46,286,11,530,54,937,0,162,4,0,0,15,0,2,0,0,0,3,0,0,0,21,0,306,2,1062,41,261,60
2020-05-29,6154,4271,1803,2468,1883,1803,821,982,114,51,63,1346,457,1343,512,33,1318,384,64,307,13,571,58,1008,0,203,8,0,0,15,0,2,0,0,0,3,0,0,0,24,0,331,2,1162,44,286,68
2020-05-30,6395,4355,1865,2490,2040,1865,851,1014,121,54,67,1385,480,1391,536,34,1412,347,58,274,15,594,63,1037,0,210,8,0,0,18,0,2,0,0,0,3,0,0,0,25,0,343,2,1202,48,295,71
2020-05-31,6576,4738,2091,2647,1838,2091,961,1130,123,55,68,1569,522,1444,578,36,1538,441,75,355,11,636,64,1199,0,229,8,0,0,21,0,2,0,0,0,3,0,0,0,28,0,387,2,1352,49,324,72
2020-06-01,6736,4805,2142,2663,1931,2142,987,1155,129,57,72,1605,537,1485,594,37,1639,386,67,307,12,685,69,1201,0,229,9,0,0,21,0,2,0,0,0,3,0,0,0,28,0,398,2,1386,51,330,76
2020-06-02,7110,5109,2334,2775,2001,2334,1068,1266,145,62,83,1761,573,1564,635,40,1739,461,70,380,11,705,76,1341,0,257,10,0,0,25,0,2,0,0,0,3,0,0,0,28,0,441,2,1496,59,369,84
2020-06-03,7454,5287,2467,2820,2167,2467,1133,1334,155,65,90,1857,610,1652,675,41,1873,450,69,370,11,732,86,1437,0,266,10,0,0,26,0,2,0,0,0,3,0,0,0,28,0,458,2,1576,62,405,91
2020-06-04,7842,5602,2676,2926,2240,2676,1246,1430,169,72,97,2034,642,1748,714,45,2015,507,65,427,15,844,92,1524,0,274,10,0,0,28,2,2,0,0,0,3,0,0,0,29,0,505,2,1708,70,434,97
2020-06-05,8260,5664,2727,2937,2596,2727,1275,1452,190,80,110,2078,649,1803,724,46,2111,442,46,380,16,848,111,1548,0,295,10,0,0,28,2,4,0,0,0,3,0,0,0,30,0,519,2,1739,80,439,108
2020-06-06,8557,5863,2865,2998,2694,2865,1343,1522,201,81,120,2186,679,1890,755,47,2239,443,48,377,18,897,117,1603,0,324,10,0,0,33,2,4,0,0,0,3,0,0,0,31,0,546,2,1829,86,459,113
2020-06-07,8719,6005,2984,3021,2714,2984,1411,1573,203,82,121,2277,707,1949,788,47,2366,429,42,373,14,915,118,1697,0,331,10,0,0,33,2,4,0,0,0,3,0,0,0,34,0,571,2,1902,86,477,115
2020-06-08,9001,6129,3049,3080,2872,3049,1436,1613,206,83,123,2329,720,2007,801,47,2496,355,37,310,8,946,119,1725,0,337,10,0,0,33,2,4,0,0,0,3,0,0,0,35,0,585,2,1946,86,483,118
2020-06-09,9473,6491,3310,3181,2982,3310,1564,1746,230,94,136,2519,791,2134,875,49,2667,425,47,366,12,1028,129,1855,0,375,10,0,0,44,2,4,0,0,0,3,0,0,0,35,0,636,2,2098,97,541,131
2020-06-10,9895,6568,3377,3191,3327,3377,1594,1783,243,100,143,2572,805,2197,890,51,2804,339,43,287,9,1069,137,1880,0,376,12,0,0,44,2,4,0,0,0,3,0,0,0,35,0,647,2,2146,103,549,138
2020-06-11,10307,6800,3549,3251,3507,3549,1684,1865,258,107,151,2700,849,2307,937,52,2970,332,42,279,11,1147,143,1961,0,389,12,0,0,44,2,4,0,0,0,3,0,0,0,36,0,677,3,2248,109,588,146
2020-06-12,10767,7059,3716,3343,3708,3716,1774,1942,272,117,155,2808,908,2437,1000,52,3114,339,59,271,9,1277,156,1981,0,401,12,0,0,49,2,4,0,0,0,3,0,0,0,38,0,710,3,2349,112,619,157
2020-06-13,11078,7210,3838,3372,3868,3838,1833,2005,284,121,163,2902,936,2513,1034,55,3317,244,47,190,7,1290,162,2076,0,414,12,0,0,50,4,4,0,0,0,3,0,0,0,41,0,732,3,2422,117,643,164
2020-06-14,11275,7431,3984,3447,3844,3984,1901,2083,303,131,172,3000,984,2591,1088,57,3443,246,40,198,8,1324,177,2172,0,423,14,0,0,57,4,4,0,0,0,3,0,0,0,41,0,752,3,2510,125,681,175
2020-06-15,11579,7597,4098,3499,3982,4098,1959,2139,321,139,182,3061,1037,2704,1142,58,3610,177,35,132,10,1368,193,2226,0,438,14,0,0,57,4,5,0,0,0,3,0,0,0,43,0,762,3,2583,133,710,185
2020-06-16,12043,7639,4135,3504,4404,4135,1980,2155,351,152,199,3085,1050,2813,1161,59,3678,117,22,84,11,1404,210,2227,0,438,15,0,0,57,4,5,0,0,0,3,0,0,0,44,0,773,3,2599,143,719,205
2020-06-17,12551,7716,4193,3523,4835,4193,2011,2182,360,153,207,3127,1066,2905,1181,59,3743,98,17,73,8,1420,218,2254,0,453,15,0,0,57,4,5,0,0,0,3,0,0,0,44,0,784,3,2637,149,728,208
2020-06-18,12990,8210,4531,3679,4780,4531,2192,2339,379,156,223,3401,1130,3060,1248,62,3937,225,27,188,10,1478,223,2465,0,507,18,0,0,72,4,5,0,0,0,3,0,0,0,44,0,853,3,2847,159,787,217
2020-06-19,13460,8584,4780,3804,4876,4780,2328,2452,405,166,239,3570,1210,3197,1331,64,4161,226,28,186,12,1563,238,2610,0,525,18,0,0,72,4,5,0,0,0,3,0,0,0,44,0,897,3,3005,169,834,233
2020-06-20,13811,8872,4959,3913,4939,4959,2420,2539,419,174,245,3720,1239,3294,1361,65,4332,222,24,184,14,1595,246,2706,0,568,18,0,0,80,4,5,0,0,0,3,0,0,0,47,0,915,4,3135,172,862,243
2020-06-21,14001,9067,5099,3968,4934,5099,2487,2612,427,174,253,3834,1265,3367,1389,65,4476,206,19,177,10,1651,252,2774,0,584,18,0,0,80,4,5,1,0,0,3,0,0,0,48,0,946,4,3216,176,889,247
2020-06-22,14294,9656,5521,4135,4638,5521,2705,2816,443,182,261,4146,1375,3551,1502,73,4781,308,38,259,11,1734,262,3051,0,620,19,0,0,106,4,5,1,0,0,3,0,0,0,50,0,1010,5,3485,181,976,257
2020-06-23,14788,10557,6189,4368,4231,6189,3029,3160,542,222,320,4546,1643,3913,1788,88,5081,596,121,445,30,2063,305,3354,0,633,19,0,0,128,4,6,1,0,0,3,0,0,0,52,0,1095,6,3899,227,1143,309
2020-06-24,15318,10739,6304,4435,4579,6304,3090,3214,612,249,363,4640,1664,4038,1812,95,5206,512,91,395,26,2121,311,3408,0,636,21,0,0,128,10,6,1,0,0,3,0,0,0,54,0,1120,6,3964,249,1166,357
2020-06-25,15814,10988,6492,4496,4826,6492,3182,3310,630,258,372,4789,1703,4155,1856,97,5415,471,78,369,24,2138,319,3514,0,679,24,0,0,150,11,6,1,0,0,3,0,0,0,56,0,1150,6,4076,257,1210,367
2020-06-26,16277,11230,6678,4552,5047,6678,3268,3410,659,271,388,4914,1764,4274,1924,104,5573,474,86,360,28,2182,339,3644,0,682,24,0,0,159,11,6,1,0,0,3,0,0,0,58,0,1173,6,4185,265,1262,388
2020-06-27,16697,11589,6944,4645,5108,6944,3406,3538,711,297,414,5079,1865,4456,2053,105,5738,532,104,391,37,2302,387,3787,0,685,26,0,0,159,11,6,1,0,0,3,0,0,0,59,0,1208,6,4334,281,1343,424
2020-06-28,16915,11738,7065,4673,5177,7065,3472,3593,728,303,425,5185,1880,4540,2081,106,5866,499,87,384,28,2346,392,3863,0,686,26,0,0,159,11,6,1,0,0,3,0,0,0,60,0,1238,6,4411,291,1356,431
2020-06-29,17253,12258,7408,4850,4995,7408,3641,3767,753,313,440,5429,1979,4699,2188,113,6092,593,108,455,30,2402,414,4116,0,691,26,0,0,188,11,6,1,0,0,3,0,0,0,68,0,1299,6,4608,299,1433,448
2020-06-30,17828,12518,7588,4930,5310,7588,3745,3843,773,325,448,5562,2026,4847,2249,114,6268,570,96,451,23,2524,434,4172,0,691,26,0,0,188,11,8,1,0,0,3,0,0,0,68,0,1339,7,4720,307,1461,459
2020-07-01,18332,12985,7877,5108,5347,7877,3897,3980,805,340,465,5747,2130,5040,2361,117,6504,591,101,467,23,2689,460,4291,0,695,26,0,0,189,12,8,1,0,0,3,0,0,0,72,0,1383,8,4882,315,1540,482
2020-07-02,18917,13625,8338,5287,5292,8338,4126,4212,841,353,488,6119,2219,5220,2472,122,6899,623,101,497,25,2842,484,4565,0,717,34,0,0,201,12,8,1,0,0,3,0,0,0,75,0,1460,8,5178,332,1625,501
2020-07-03,19426,14327,8858,5469,5099,8858,4398,4460,878,369,509,6529,2329,5404,2601,128,7254,757,128,598,31,2944,505,4953,0,747,37,0,0,201,12,8,1,0,0,3,0,0,0,82,0,1549,10,5496,341,1731,527
2020-07-04,19932,14659,9094,5565,5273,9094,4521,4573,899,375,524,6708,2386,5530,2661,129,7578,646,121,496,29,3029,522,5091,0,760,38,0,0,201,12,8,1,0,0,3,0,0,0,83,0,1596,10,5631,346,1784,543
2020-07-05,20176,14884,9271,5613,5292,9271,4615,4656,925,385,540,6794,2477,5669,2763,132,7745,636,148,453,35,3183,544,5114,0,760,38,0,0,201,12,8,1,0,0,3,0,0,0,83,0,1609,10,5733,357,1846,558
2020-07-06,20584,15227,9521,5706,5357,9521,4742,4779,952,394,558,6975,2546,5811,2845,132,7949,662,148,472,42,3245,568,5297,0,765,39,0,0,201,12,8,1,0,0,3,0,0,0,87,0,1658,10,5873,363,1903,579
2020-07-07,21344,16025,10102,5923,5319,10102,5029,5073,1007,417,590,7399,2703,6078,3021,137,8352,783,163,580,40,3513,614,5581,0,765,39,0,0,230,16,8,1,0,0,3,0,0,0,91,0,1740,10,6236,377,2035,620
2020-07-08,22046,16526,10422,6104,5520,10422,5200,5222,1034,430,604,7625,2797,6259,3138,146,8646,779,172,570,37,3611,637,5764,0,804,40,0,0,230,16,8,2,0,0,3,0,0,0,94,0,1789,10,6440,385,2099,639
2020-07-09,22617,17003,10783,6220,5614,10783,5401,5382,1073,447,626,7926,2857,6379,3202,147,9071,679,136,503,40,3691,670,5973,0,863,41,0,0,243,16,8,2,0,0,3,0,0,0,98,0,1853,10,6667,401,2165,662
2020-07-10,23086,17617,11220,6397,5469,11220,5639,5581,1104,464,640,8273,2947,6529,3294,151,9474,668,128,514,26,3756,694,6312,0,896,43,0,0,243,16,8,2,0,0,3,0,0,0,105,0,1938,10,6915,413,2262,681
2020-07-11,23424,17984,11491,6493,5440,11491,5765,5726,1157,484,673,8453,3038,6671,3388,151,9700,662,135,499,28,3857,715,6421,0,943,43,0,0,257,16,8,2,0,0,3,0,0,0,106,0,1968,11,7087,432,2330,714
2020-07-12,23606,18110,11576,6534,5496,11576,5810,5766,1164,488,676,8514,3062,6764,3413,151,9935,502,97,380,25,3877,717,6475,0,954,44,0,0,257,16,8,2,0,0,3,0,0,0,106,0,1979,12,7152,434,2339,718
2020-07-13,23903,18435,11806,6629,5468,11806,5933,5873,1190,501,689,8668,3138,6916,3496,154,10150,485,100,366,19,3986,735,6556,0,972,44,0,0,279,16,8,2,0,0,3,0,0,0,107,0,2006,13,7287,443,2406,734
2020-07-14,24352,19229,12347,6882,5123,12347,6225,6122,1248,523,725,9052,3295,7137,3656,160,10490,627,132,477,18,4196,788,6839,0,1010,44,0,0,289,16,8,2,0,0,3,0,0,0,112,0,2092,13,7598,464,2545,771
2020-07-15,24702,19842,12712,7130,4860,12712,6407,6305,1281,533,748,9351,3361,7252,3734,161,10886,562,108,437,17,4251,812,7043,0,1114,44,0,0,291,16,8,2,0,0,3,0,0,0,113,0,2138,14,7849,477,2612,790
2020-07-16,25064,20680,13315,7365,4384,13315,6717,6598,1318,549,769,9795,3520,7460,3905,166,11358,657,125,514,18,4369,835,7306,0,1333,46,0,0,294,16,8,2,0,0,3,0,0,0,118,0,2203,14,8242,488,2752,816
2020-07-17,25492,21301,13721,7580,4191,13721,6923,6798,1355,568,787,10079,3642,7655,4032,170,11742,642,134,490,18,4465,858,7566,0,1364,53,0,0,313,16,8,2,0,0,3,0,0,0,124,0,2272,14,8473,501,2852,840
2020-07-18,25848,22050,14261,7789,3798,14261,7198,7063,1385,578,807,10518,3743,7829,4137,176,12168,734,135,573,26,4619,883,7879,0,1421,53,0,0,329,16,8,2,0,0,3,0,0,0,125,0,2365,14,8813,512,2958,859
2020-07-19,26030,22314,14485,7829,3716,14485,7295,7190,1447,598,849,10659,3826,7947,4226,176,12411,665,121,506,38,4748,934,7974,0,1421,62,0,0,329,16,8,2,0,0,3,0,0,0,128,0,2394,14,8937,525,3026,908
2020-07-20,26166,22471,14608,7863,3695,14608,7361,7247,1478,612,866,10709,3899,8065,4303,176,12614,546,113,403,30,4871,965,7974,0,1421,62,0,0,329,16,8,2,0,0,3,0,0,0,128,0,2407,14,9001,532,3072,932
2020-07-21,26652,22995,14947,8048,3657,14947,7539,7408,1518,631,887,10996,3951,8196,4362,179,13007,450,94,328,28,4951,1002,8227,0,1427,62,0,0,329,16,8,2,0,0,3,0,0,0,130,0,2464,14,9219,548,3134,956
2020-07-22,27013,23254,15105,8149,3759,15105,7619,7486,1559,648,911,11127,3978,8303,4397,180,13201,366,73,272,21,4959,1020,8347,0,1455,68,0,0,329,16,10,2,0,0,3,0,0,0,131,0,2491,15,9322,561,3161,983
2020-07-23,27394,24060,15611,8449,3334,15611,7878,7733,1597,662,935,11509,4102,8502,4527,181,13539,490,100,375,15,5052,1048,8665,0,1536,73,0,0,343,16,10,2,0,0,3,0,0,0,137,0,2557,15,9641,583,3276,999
2020-07-24,27780,24705,16034,8671,3075,16034,8106,7928,1660,689,971,11847,4187,8698,4636,182,13861,527,113,400,14,5069,1081,8955,0,1639,92,0,0,356,16,10,2,0,0,3,0,0,0,141,0,2619,16,9885,605,3389,1039
2020-07-25,28162,25196,16365,8831,2966,16365,8262,8103,1710,708,1002,12068,4297,8893,4759,185,14113,559,141,401,17,5167,1103,9143,0,1676,97,0,0,364,16,10,2,0,0,3,0,0,0,148,0,2668,16,10066,623,3483,1071
2020-07-26,28307,25402,16521,8881,2905,16521,8334,8187,1722,711,1011,12174,4347,8957,4812,188,14306,506,134,359,13,5234,1115,9232,0,1676,97,0,0,364,16,10,2,0,0,3,0,0,0,149,0,2693,16,10153,628,3526,1078
2020-07-27,28402,25531,16617,8914,2871,16617,8386,8231,1736,717,1019,12215,4402,9036,4868,188,14445,452,119,317,16,5330,1129,9232,0,1676,97,0,0,364,16,10,2,0,0,3,0,0,0,149,0,2709,16,10198,631,3561,1089
2020-07-28,28764,25958,16893,9065,2806,16893,8531,8362,1796,748,1048,12433,4460,9190,4946,190,14629,486,123,345,18,5388,1151,9411,0,1715,123,0,0,364,16,10,2,0,0,3,0,0,0,152,0,2771,17,10350,653,3620,1126
2020-07-29,29082,26577,17259,9318,2505,17259,8718,8541,1855,776,1079,12763,4496,9265,4988,191,14884,536,115,405,16,5392,1155,9654,0,1821,128,0,0,377,24,10,2,0,0,3,0,0,0,156,0,2834,18,10589,663,3680,1174
2020-07-30,29422,26935,17464,9471,2487,17464,8829,8635,1887,795,1092,12933,4531,9352,5026,199,15043,548,122,412,14,5429,1166,9801,0,1834,128,0,0,385,24,10,2,0,0,3,0,0,0,157,0,2862,18,10735,671,3710,1198
2020-07-31,29742,27074,17545,9529,2668,17545,8872,8673,1927,812,1115,13007,4538,9399,5037,199,15171,462,94,353,15,5441,1200,9856,0,1848,128,0,0,385,24,10,2,0,0,3,0,0,0,159,0,2878,18,10789,684,3719,1225
2020-08-01,30057,27659,17890,9769,2398,17890,9042,8848,1949,819,1130,13268,4622,9519,5128,201,15376,578,122,443,13,5501,1216,10054,0,1926,129,0,0,394,24,10,2,0,0,3,0,0,0,159,0,2927,18,11001,692,3803,1239
2020-08-02,30227,27721,17951,9770,2506,17951,9074,8877,1963,828,1135,13328,4623,9526,5130,201,15504,490,101,383,6,5509,1230,10107,0,1926,129,0,0,394,24,10,2,0,0,3,0,0,0,160,0,2939,18,11039,695,3813,1250
2020-08-03,30338,27726,17953,9773,2612,17953,9076,8877,1976,833,1143,13330,4623,9541,5132,201,15605,374,78,294,2,5511,1236,10107,0,1926,129,0,0,394,24,10,2,0,0,3,0,0,0,160,0,2939,18,11041,701,3813,1257
2020-08-04,30751,28294,18238,10056,2457,18238,9226,9012,2040,859,1181,13531,4707,9701,5227,203,15724,484,88,386,10,5604,1265,10260,0,1965,134,0,0,395,24,10,2,0,0,3,0,1,0,164,0,2991,19,11199,721,3884,1300
2020-08-05,31102,28771,18448,10323,2331,18448,9338,9110,2098,878,1220,13694,4754,9789,5287,205,15807,561,86,457,18,5641,1282,10406,0,1989,146,0,0,397,24,11,2,0,0,3,0,1,0,165,0,3032,20,11316,744,3935,1334
2020-08-06,31445,29059,18597,10462,2386,18597,9408,9189,2160,904,1256,13819,4778,9864,5321,205,15892,563,65,480,18,5683,1321,10507,0,1995,150,0,0,397,24,11,2,0,0,3,0,1,0,168,0,3065,21,11404,767,3960,1372
2020-08-07,31726,29440,18835,10605,2286,18835,9535,9300,2222,942,1280,13972,4863,9980,5408,209,16008,622,75,530,17,5792,1371,10628,0,2003,150,0,0,397,27,11,2,0,0,3,0,1,0,170,0,3096,21,11527,783,4042,1418
2020-08-08,32091,29767,18987,10780,2324,18987,9610,9377,2251,953,1298,14089,4898,10069,5453,214,16110,639,83,543,13,5821,1394,10719,0,2022,154,0,0,409,27,12,2,0,0,3,0,1,0,171,0,3121,21,11621,790,4074,1440
2020-08-09,32270,29853,19040,10813,2417,19040,9638,9402,2269,963,1306,14108,4932,10117,5488,215,16246,534,75,450,9,5870,1412,10723,0,2022,154,0,0,409,27,12,2,0,0,3,0,1,0,172,0,3128,22,11648,795,4092,1452
